Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/20/2022 20:35:12.048
Filename	C:\Charles-Pension\Session-11112022\16-11\PC3-16-11-2022-16-24-34.mp4
Frame rate	6.993906828

Age	Gender
21.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.286	Neutral
00:01:30.793	Sad
00:01:31.794	Neutral
00:03:47.054	Sad
00:03:49.342	Neutral
00:04:12.934	Sad
00:04:13.649	Neutral
00:04:30.807	Sad
00:04:32.236	Neutral
00:04:49.537	Sad
00:04:50.967	Neutral
00:05:37.722	Sad
00:05:39.438	Neutral
00:05:53.450	Sad
00:05:54.737	Neutral
00:06:23.476	Sad
00:06:24.763	Neutral
00:06:29.624	Sad
00:06:30.768	Neutral
00:06:51.787	Sad
00:06:52.787	Neutral
00:06:53.502	Sad
00:06:54.932	Neutral
00:07:06.657	Sad
00:07:11.947	Neutral
00:07:35.253	Sad
00:07:36.397	Neutral
00:07:39.113	Sad
00:07:39.828	Neutral
00:08:30.444	Sad
00:08:31.159	Neutral
00:13:04.254	Sad
00:13:04.968	Neutral
00:13:17.980	Sad
00:13:19.124	Neutral
00:14:10.168	Sad
00:14:11.026	Neutral
00:14:18.890	Sad
00:14:19.748	Neutral
00:15:57.690	Sad
00:16:02.695	Neutral
00:16:10.416	Sad
00:16:17.422	Neutral
00:16:40.013	Sad
00:16:43.730	Neutral
00:16:45.446	Sad
00:16:50.165	Neutral
00:16:53.024	Sad
00:17:00.459	Neutral
00:17:01.746	Sad
00:17:02.890	Neutral
00:17:35.919	Sad
00:17:38.492	Neutral
00:17:53.648	Sad
00:17:57.366	Neutral
00:18:32.539	Sad
00:18:38.831	Neutral
00:18:40.832	Sad
00:18:41.833	Neutral
00:18:54.701	Sad
00:18:55.845	Neutral
00:18:57.561	Sad
00:18:58.276	Neutral
00:19:00.707	Sad
00:19:07.570	Neutral
00:19:32.306	Sad
00:19:33.164	Neutral
00:19:42.314	Sad
00:19:45.460	Neutral
00:20:04.048	Sad
00:20:06.335	Neutral
00:20:50.231	Sad
00:20:50.946	Neutral
00:20:52.089	Sad
00:20:59.667	Neutral
00:24:53.156	Sad
00:24:53.871	Neutral
00:25:45.488	Sad
00:25:46.203	Neutral
00:26:03.074	Sad
00:26:03.789	Neutral
00:26:35.960	Sad
00:26:37.533	Neutral
00:28:41.498	Sad
00:28:42.356	Neutral
00:28:44.215	Sad
00:28:47.360	Neutral
00:29:02.802	Sad
00:29:05.805	Neutral
00:29:13.526	Sad
00:29:16.100	Neutral
00:29:27.395	Sad
00:29:29.397	Neutral
00:29:30.684	Sad
00:29:31.399	Neutral
00:30:08.002	Sad
00:30:09.289	Neutral
00:30:41.603	Sad
00:30:43.604	Neutral
00:30:47.322	Sad
00:30:48.895	Neutral
00:31:28.786	Sad
00:31:29.930	Neutral
00:31:37.794	Sad
00:31:38.509	Neutral
00:32:08.106	Sad
00:32:08.821	Neutral
00:36:34.052	Sad
00:36:35.339	Neutral
00:41:08.577	END
