Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/20/2022 19:09:09.485
Filename	C:\Charles-Pension\Session-11112022\16-11\PC1-16-11-2022-17-02-55.mp4
Frame rate	6.926464645

Age	Gender
20.000000000	Male


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.299	Neutral
00:03:51.431	Angry
00:03:52.586	Neutral
00:04:46.437	Angry
00:04:47.736	Neutral
00:04:48.747	Angry
00:04:50.335	Neutral
00:04:51.923	Angry
00:04:53.800	Neutral
00:06:15.949	Angry
00:06:19.414	Neutral
00:06:39.337	Unknown
00:06:40.204	Neutral
00:06:42.514	Angry
00:06:43.236	Neutral
00:07:08.501	Angry
00:07:14.132	Neutral
00:07:37.376	Angry
00:07:38.242	Neutral
00:08:29.639	Angry
00:08:32.815	Neutral
00:08:34.981	Angry
00:08:35.703	Neutral
00:09:44.858	Angry
00:09:45.868	Neutral
00:10:57.333	Angry
00:10:58.055	Neutral
00:11:10.616	Angry
00:11:11.482	Neutral
00:11:13.503	Unknown
00:11:14.370	Neutral
00:11:24.187	Angry
00:11:26.064	Neutral
00:11:27.219	Angry
00:11:28.518	Neutral
00:11:40.934	Angry
00:11:41.656	Neutral
00:12:10.675	Angry
00:12:12.119	Neutral
00:12:12.985	Angry
00:12:15.295	Neutral
00:12:34.930	Angry
00:12:35.941	Neutral
00:13:18.675	Angry
00:13:21.274	Neutral
00:13:29.215	Unknown
00:13:31.236	Neutral
00:13:50.871	Unknown
00:13:52.603	Angry
00:13:53.325	Neutral
00:20:34.829	Angry
00:20:36.705	Neutral
00:21:44.850	Angry
00:21:47.449	Neutral
00:21:48.748	Unknown
00:21:50.192	Neutral
00:22:59.780	Unknown
00:23:01.945	Neutral
00:23:13.495	Angry
00:23:17.538	Neutral
00:23:27.500	Unknown
00:23:31.109	Happy
00:23:31.975	Neutral
00:25:12.315	Angry
00:25:24.876	Neutral
00:26:29.699	Angry
00:26:30.999	Neutral
00:26:31.721	Angry
00:26:32.587	Neutral
00:26:38.651	Angry
00:26:39.661	Neutral
00:26:54.965	Angry
00:27:00.018	Neutral
00:27:01.606	Angry
00:27:07.092	Neutral
00:28:32.561	Happy
00:28:33.572	Neutral
00:29:51.967	Happy
00:29:53.700	Neutral
00:32:44.783	Angry
00:32:47.670	Neutral
00:32:54.167	Angry
00:32:58.209	Neutral
00:33:36.468	Angry
00:33:39.789	Neutral
00:34:09.241	Angry
00:34:12.273	Neutral
00:36:50.940	Unknown
00:36:51.806	Neutral
00:39:12.426	Angry
00:39:14.014	Neutral
00:39:35.382	Angry
00:39:36.103	Neutral
00:39:36.970	Angry
00:39:39.424	Neutral
00:39:40.868	Angry
00:39:41.878	Neutral
00:39:43.178	Angry
00:39:46.065	Neutral
00:40:34.142	Happy
00:40:35.152	Neutral
00:41:04.460	Unknown
00:41:07.492	Neutral
00:41:12.690	Unknown
00:41:14.711	Neutral
00:41:18.464	Angry
00:41:19.475	Neutral
00:41:22.074	Angry
00:41:43.297	END
