"UIDVideo","UIDWeb","treatment","perfil","Valence1","Valence2","Arousal1","Arousal2","ValenceX1","ValenceX2","ArousalX1","ArousalX2","Diff2_Valence","Diff2_Arousal","Diff2_ValenceX","Diff2_ArousalX","sitio","video","t_perfil","t_video"
"2411202215583613","9877-1-2-21-6-SCESS-LAB-13M","2","6",-0.0675311149432624,-0.118875404107875,0.306399854508612,0.335367495369346,-0.0675311149432624,-0.118897829415148,0.306399854508612,0.335387450681202,-0.0513442891646126,0.0289676408607339,-0.0513667144718857,0.0289875961725899,"Video",1,"producto","video"
"2411202215500114","3930-1-4-21-3-SCESS-LAB-014N","4","3",-0.170312669323071,-0.0997595268728411,0.285049895509031,0.301577800752529,-0.170312669323071,-0.0997648431926042,0.285049895509031,0.301581465149272,0.0705531424502295,0.0165279052434978,0.0705478261304664,0.0165315696402409,"Perfil",0,"perfil","texto"
"2811202216155710","6994-1-2-21-7-SCESS-LAB-10J","2","7",-0.154068583318982,-0.0931955180956004,0.323656843289302,0.301022735399327,-0.154068583318982,-0.0931735123550897,0.323656843289302,0.301006525219893,0.060873065223382,-0.0226341078899749,0.0608950709638927,-0.022650318069409,"Video",1,"producto","video"
"2811202216092211","1245-2-4-21-1-SCESS-LAB-11K","4","1",-0.0704970168973522,-0.113223999561074,0.175264787758621,0.135251893912915,-0.0704970168973522,-0.113223999561074,0.175264787758621,0.135251893912915,-0.0427269826637222,-0.0400128938457055,-0.0427269826637222,-0.0400128938457055,"Perfil",0,"perfil","texto"
"281120221611372","2656-2-1-21-8-SCESS-LAB-02B","1","8",-0.0835900361241242,-0.201900818462588,0.235605015762943,0.235949959613583,-0.0835900361241242,-0.201900818462588,0.235605015762943,0.235949959613583,-0.118310782338464,0.00034494385064035,-0.118310782338464,0.00034494385064035,"Perfil",0,"perfil","texto"
"281120221555533","6327-1-1-20-7-SCESS-LAB-03C","1","7",-0.186151130783384,-0.27355094954103,0.300012135612969,0.287165487406409,-0.186024801589463,-0.27355094954103,0.300255810385005,0.287165487406409,-0.0873998187576463,-0.0128466482065595,-0.0875261479515672,-0.013090322978596,"Perfil",0,"perfil","texto"
"281120221601484","6793-2-4-22-3-SCESS-LAB-04D","4","3",-0.101543178475825,-0.136502657582772,0.348569724730458,0.355694695325696,-0.101543178475825,-0.136502657582772,0.348569724730458,0.355694695325696,-0.0349594791069463,0.00712497059523809,-0.0349594791069463,0.00712497059523809,"Perfil",0,"perfil","texto"
"281120221559556","1732-1-6-20-4-SCESS-LAB-06F","6","4",-0.031168710260584,-0.123495747177075,0.228547604356042,0.184881135990561,-0.031168710260584,-0.12334710521955,0.228547604356042,0.184911984999481,-0.0923270369164908,-0.0436664683654817,-0.0921783949589664,-0.0436356193565607,"VideoPerfil",1,"perfil","video"
"281120221608467","7170-2-8-21-5-SCESS-LAB-07G","8","5",-0.0931521361231822,-0.262488543679256,0.152603202408469,0.185715620210728,-0.0931521361231822,-0.262488543679256,0.152603202408469,0.185715620210728,-0.169336407556073,0.0331124178022592,-0.169336407556073,0.0331124178022592,"Baseline",0,"producto","texto"
"2911202213405510","5993-2-4-19-4-SCESS-LAB-10J","4","4",-0.0667065222886003,-0.155999353347898,0.291227866067821,0.261684598025583,-0.0667065222886003,-0.155999353347898,0.291227866067821,0.261684598025583,-0.0892928310592974,-0.0295432680422385,-0.0892928310592974,-0.0295432680422385,"Perfil",0,"perfil","texto"
"2911202213210811","9789-2-7-22-2-SCESS-LAB-11K","7","2",-0.0508604053813701,-0.0500251319225962,0.294139828496937,0.322224695391484,-0.0506983542128237,-0.0500251319225962,0.294151422353105,0.322224695391484,0.00083527345877394,0.0280848668945467,0.000673222290227565,0.0280732730383785,"Baseline",0,"producto","texto"
