Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/18/2022 13:02:44.737
Filename	C:\Charles-Pension\Session-11112022\15-11\PC1-15-11-2022-16-15-53.mp4
Frame rate	7.168616533

Age	Gender
24.000000000	Male


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.255	Neutral
00:00:01.952	Unknown
00:00:02.650	Neutral
00:00:22.040	Angry
00:00:23.714	Neutral
00:00:42.686	Sad
00:00:44.778	Neutral
00:01:28.859	Sad
00:01:29.836	Neutral
00:02:28.564	Sad
00:02:29.401	Neutral
00:02:31.354	Sad
00:02:32.470	Neutral
00:02:40.142	Angry
00:02:41.118	Neutral
00:02:48.651	Unknown
00:02:49.907	Sad
00:02:52.697	Neutral
00:03:11.529	Angry
00:03:20.038	Neutral
00:03:36.499	Sad
00:03:37.196	Neutral
00:03:45.706	Sad
00:03:54.075	Neutral
00:03:56.726	Sad
00:03:57.563	Neutral
00:04:00.632	Sad
00:04:02.445	Neutral
00:04:09.839	Sad
00:04:11.931	Neutral
00:05:20.005	Angry
00:05:21.121	Neutral
00:05:25.446	Sad
00:05:26.283	Neutral
00:05:48.742	Sad
00:05:50.555	Neutral
00:06:01.855	Angry
00:06:04.923	Neutral
00:06:21.384	Sad
00:06:22.221	Neutral
00:06:22.919	Angry
00:06:24.453	Sad
00:06:25.290	Angry
00:06:26.824	Neutral
00:06:28.498	Angry
00:06:30.451	Neutral
00:06:46.912	Sad
00:06:50.539	Neutral
00:06:51.515	Sad
00:06:56.258	Neutral
00:06:57.793	Sad
00:06:58.630	Neutral
00:07:02.396	Sad
00:07:03.512	Neutral
00:07:04.210	Sad
00:07:06.163	Neutral
00:07:10.487	Sad
00:07:12.021	Neutral
00:07:14.114	Sad
00:07:15.230	Neutral
00:07:18.857	Sad
00:07:19.833	Neutral
00:07:22.902	Sad
00:07:26.250	Neutral
00:07:30.854	Sad
00:07:34.899	Neutral
00:07:45.082	Angry
00:07:46.198	Neutral
00:07:49.546	Angry
00:07:54.150	Neutral
00:07:54.847	Angry
00:07:56.521	Neutral
00:08:01.961	Angry
00:08:06.286	Neutral
00:08:14.795	Angry
00:08:15.632	Neutral
00:08:19.399	Angry
00:08:20.793	Neutral
00:08:30.419	Unknown
00:08:33.488	Neutral
00:08:52.320	Sad
00:08:54.691	Neutral
00:09:09.617	Sad
00:09:10.873	Neutral
00:09:15.197	Sad
00:09:16.592	Neutral
00:09:18.406	Sad
00:09:20.219	Angry
00:09:21.196	Neutral
00:09:26.357	Sad
00:09:27.473	Neutral
00:09:30.542	Angry
00:09:32.216	Neutral
00:09:33.053	Angry
00:09:34.587	Neutral
00:09:35.564	Angry
00:09:38.075	Neutral
00:09:39.470	Angry
00:09:48.816	Neutral
00:09:53.280	Angry
00:09:54.954	Neutral
00:10:04.998	Sad
00:10:06.253	Neutral
00:10:29.410	Angry
00:10:30.107	Neutral
00:10:32.758	Sad
00:10:36.803	Neutral
00:10:40.848	Sad
00:10:41.546	Neutral
00:10:43.359	Sad
00:10:44.336	Neutral
00:10:46.986	Sad
00:10:47.823	Neutral
00:10:51.311	Sad
00:10:54.519	Neutral
00:10:57.170	Sad
00:10:58.146	Neutral
00:11:00.099	Sad
00:11:02.191	Neutral
00:11:04.563	Sad
00:11:06.237	Neutral
00:11:08.469	Happy
00:11:10.003	Unknown
00:11:11.677	Neutral
00:11:12.933	Sad
00:11:15.583	Neutral
00:11:17.397	Sad
00:11:18.094	Neutral
00:11:32.183	Sad
00:11:33.578	Neutral
00:11:37.903	Sad
00:11:39.298	Neutral
00:11:46.970	Sad
00:11:48.086	Neutral
00:11:49.620	Sad
00:11:50.457	Neutral
00:12:01.059	Angry
00:12:08.034	Neutral
00:12:08.731	Angry
00:12:12.498	Sad
00:12:14.451	Angry
00:12:27.982	Neutral
00:12:29.656	Angry
00:12:30.353	Neutral
00:12:31.609	Angry
00:12:36.212	Neutral
00:12:59.229	Sad
00:13:02.159	Neutral
00:13:04.670	Sad
00:13:14.016	Neutral
00:13:15.969	Sad
00:13:18.061	Neutral
00:13:22.944	Sad
00:13:26.571	Neutral
00:13:30.756	Sad
00:13:31.593	Neutral
00:13:33.267	Sad
00:13:39.823	Neutral
00:13:40.799	Sad
00:13:44.008	Neutral
00:13:44.845	Sad
00:13:45.542	Neutral
00:13:46.937	Sad
00:13:48.053	Neutral
00:13:51.122	Sad
00:13:53.215	Neutral
00:14:06.885	Sad
00:14:20.138	Unknown
00:14:23.346	Neutral
00:14:28.228	Sad
00:14:38.412	Neutral
00:14:39.388	Sad
00:14:54.035	Neutral
00:14:56.128	Sad
00:15:10.217	Neutral
00:15:11.472	Sad
00:15:19.703	Neutral
00:15:21.098	Sad
00:15:24.167	Neutral
00:15:25.422	Sad
00:15:30.026	Neutral
00:15:35.884	Sad
00:15:37.558	Neutral
00:15:45.928	Unknown
00:15:47.742	Neutral
00:15:49.276	Surprised
00:15:50.671	Neutral
00:16:14.246	Unknown
00:16:14.804	Neutral
00:16:15.781	Sad
00:16:22.197	Neutral
00:16:35.171	Sad
00:16:36.287	Neutral
00:16:57.351	Unknown
00:16:59.304	Neutral
00:17:00.838	Unknown
00:17:02.094	Sad
00:17:04.186	Neutral
00:17:05.023	Sad
00:17:05.860	Neutral
00:17:18.415	Sad
00:17:19.531	Neutral
00:17:39.060	Sad
00:17:40.595	Neutral
00:18:18.677	Sad
00:18:21.049	Neutral
00:18:52.994	Sad
00:18:53.831	Neutral
00:18:55.365	Sad
00:18:56.341	Neutral
00:19:22.148	Sad
00:19:30.937	Neutral
00:19:41.817	Sad
00:19:44.747	Neutral
00:19:46.700	Sad
00:19:47.537	Neutral
00:20:32.734	Sad
00:20:33.431	Neutral
00:20:35.105	Sad
00:20:38.035	Neutral
00:20:43.057	Sad
00:20:44.312	Unknown
00:20:46.405	Neutral
00:20:47.102	Unknown
00:20:49.613	Neutral
00:20:53.519	Unknown
00:20:55.053	Neutral
00:21:41.506	Sad
00:21:43.877	Neutral
00:21:50.434	Sad
00:22:05.220	Neutral
00:22:06.894	Sad
00:22:11.637	Neutral
00:22:14.567	Sad
00:22:15.404	Unknown
00:22:16.659	Neutral
00:22:23.634	Sad
00:22:25.029	Neutral
00:22:55.160	Unknown
00:22:58.090	Neutral
00:22:59.903	Unknown
00:23:00.880	Neutral
