Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/20/2022 21:29:27.898
Filename	C:\Charles-Pension\Session-11112022\16-11\PC8-16-11-2022-15-36-28.mp4
Frame rate	7.461131741

Age	Gender
20.000000000	Male


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.206	Angry
00:00:02.010	Neutral
00:00:05.897	Unknown
00:00:06.701	Neutral
00:00:11.124	Angry
00:00:16.083	Neutral
00:00:17.691	Angry
00:00:19.031	Unknown
00:00:19.702	Angry
00:00:23.052	Unknown
00:00:24.661	Angry
00:00:26.269	Neutral
00:00:27.743	Angry
00:00:30.692	Neutral
00:00:41.146	Unknown
00:00:43.425	Neutral
00:01:41.861	Sad
00:01:43.201	Angry
00:01:44.005	Neutral
00:03:17.557	Angry
00:03:20.773	Neutral
00:05:12.419	Angry
00:05:13.223	Neutral
00:05:23.811	Angry
00:05:24.883	Neutral
00:05:31.585	Angry
00:05:33.059	Neutral
00:05:51.957	Angry
00:05:52.761	Neutral
00:06:35.918	Angry
00:06:40.207	Neutral
00:06:41.011	Angry
00:06:42.351	Neutral
00:07:12.642	Angry
00:07:13.982	Neutral
00:08:45.925	Angry
00:08:49.142	Neutral
00:08:57.854	Angry
00:08:59.328	Neutral
00:09:00.132	Angry
00:09:02.679	Neutral
00:09:05.627	Angry
00:09:06.699	Neutral
00:10:39.715	Angry
00:10:40.385	Neutral
00:10:42.395	Angry
00:10:47.354	Neutral
00:11:31.718	Angry
00:11:34.130	Neutral
00:12:45.969	Angry
00:12:49.856	Neutral
00:16:52.446	Angry
00:16:53.921	Neutral
00:16:54.993	Angry
00:16:55.931	Neutral
00:19:26.042	Angry
00:19:26.981	Neutral
00:24:39.668	Angry
00:24:43.287	Neutral
00:25:07.412	Angry
00:25:08.082	Neutral
00:26:06.518	Angry
00:26:10.271	Neutral
00:30:17.820	Angry
00:30:21.037	Neutral
00:32:05.713	Angry
00:32:06.517	Neutral
00:33:11.118	Angry
00:33:11.923	Neutral
00:33:39.666	Angry
00:33:40.604	Neutral
00:33:44.089	Angry
00:33:45.429	Unknown
00:33:47.976	Neutral
00:33:53.337	Angry
00:33:58.028	Neutral
00:35:03.434	Angry
00:35:04.908	Neutral
00:35:12.280	Angry
00:35:16.300	Neutral
00:35:20.723	Angry
00:35:21.528	Neutral
00:35:26.487	Angry
00:35:35.198	Neutral
00:35:36.271	Angry
00:35:37.075	Neutral
00:35:38.817	Angry
00:35:43.106	Neutral
00:35:44.580	Angry
00:35:47.931	Neutral
00:35:49.271	Angry
00:35:55.034	Neutral
00:35:59.725	Unknown
00:36:00.932	Angry
00:36:03.880	Neutral
00:36:05.087	Angry
00:36:07.767	Neutral
00:36:15.541	Unknown
00:36:16.747	Neutral
00:36:26.129	Unknown
00:36:26.799	Neutral
00:36:31.356	Unknown
00:36:35.913	Neutral
00:36:44.491	Unknown
00:36:46.903	Neutral
00:36:47.707	END
