Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/20/2022 18:52:11.719
Filename	C:\Charles-Pension\Session-11112022\16-11\PC1-16-11-2022-15-54-54.mp4
Frame rate	6.987792173

Age	Gender
20.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.287	Neutral
00:00:51.518	Happy
00:00:52.377	Neutral
00:00:54.809	Angry
00:00:57.385	Neutral
00:01:22.715	Sad
00:01:26.150	Neutral
00:02:04.502	Happy
00:02:06.220	Unknown
00:02:07.078	Neutral
00:02:11.658	Sad
00:02:12.659	Neutral
00:02:24.251	Sad
00:02:28.258	Neutral
00:03:13.050	Sad
00:03:13.909	Neutral
00:03:21.780	Sad
00:03:23.354	Neutral
00:03:24.213	Sad
00:03:28.077	Neutral
00:03:31.511	Sad
00:03:35.661	Neutral
00:03:42.101	Sad
00:03:46.251	Neutral
00:03:47.825	Sad
00:03:50.831	Neutral
00:04:20.024	Angry
00:04:20.740	Neutral
00:04:41.204	Happy
00:04:43.208	Neutral
00:06:04.492	Sad
00:06:05.208	Neutral
00:06:20.234	Angry
00:06:23.096	Neutral
00:06:30.108	Sad
00:06:30.824	Neutral
00:06:37.693	Sad
00:06:41.843	Neutral
00:06:46.995	Sad
00:06:48.140	Neutral
00:07:08.747	Surprised
00:07:11.037	Neutral
00:07:53.397	Happy
00:07:55.972	Neutral
00:09:28.562	Sad
00:09:31.997	Happy
00:09:32.713	Neutral
00:09:33.571	Sad
00:09:36.863	Neutral
00:10:33.247	Sad
00:10:34.105	Neutral
00:10:36.824	Sad
00:10:39.400	Neutral
00:11:15.893	Sad
00:11:17.037	Neutral
00:11:39.076	Sad
00:11:50.238	Neutral
00:11:51.097	Sad
00:11:52.528	Neutral
00:11:56.392	Sad
00:12:00.256	Neutral
00:12:01.257	Sad
00:12:04.692	Neutral
00:12:06.123	Sad
00:12:10.130	Neutral
00:12:39.181	Sad
00:12:40.039	Neutral
00:12:41.041	Sad
00:12:43.045	Neutral
00:12:45.764	Sad
00:12:48.483	Neutral
00:13:17.247	Sad
00:13:18.106	Neutral
00:13:22.256	Unknown
00:13:23.687	Sad
00:13:24.545	Neutral
00:14:44.828	Sad
00:14:45.544	Neutral
00:15:27.331	Sad
00:15:28.619	Neutral
00:15:29.335	Sad
00:15:31.052	Surprised
00:15:31.767	Neutral
00:15:48.654	Sad
00:15:49.513	Neutral
00:16:17.705	Sad
00:16:18.993	Neutral
00:16:42.033	Unknown
00:16:43.321	Sad
00:16:44.036	Neutral
00:17:13.659	Unknown
00:17:16.092	Neutral
00:17:49.150	Happy
00:17:51.726	Neutral
00:17:55.303	Sad
00:17:56.591	Neutral
00:17:57.879	Sad
00:17:58.738	Neutral
00:18:29.935	Sad
00:18:38.951	Neutral
00:18:52.832	Sad
00:18:53.834	Neutral
00:18:57.841	Sad
00:18:58.843	Neutral
00:19:09.433	Sad
00:19:11.579	Neutral
00:19:15.443	Sad
00:19:16.731	Neutral
00:19:32.044	Sad
00:19:42.347	Neutral
00:20:21.415	Sad
00:20:23.133	Unknown
00:20:24.421	Neutral
00:20:46.173	Sad
00:20:47.318	Neutral
00:20:48.176	Sad
00:20:49.178	Neutral
00:21:06.065	Sad
00:21:07.496	Neutral
00:21:42.986	Sad
00:21:43.845	Neutral
00:21:58.728	Sad
00:21:59.730	Neutral
00:23:19.869	Sad
00:23:20.585	Neutral
00:23:21.444	Sad
00:23:22.159	Neutral
00:23:23.733	Sad
00:23:29.171	Neutral
00:26:27.339	Sad
00:26:29.486	Neutral
00:28:22.540	Sad
00:28:27.263	Neutral
00:28:44.579	Angry
00:28:46.153	Neutral
00:29:15.203	Sad
00:29:18.209	Neutral
00:29:55.416	Sad
00:29:56.418	Neutral
00:30:53.088	Sad
00:30:53.804	Neutral
00:31:02.677	Surprised
00:31:03.535	Neutral
00:31:11.120	Sad
00:31:13.123	Neutral
00:31:18.275	Unknown
00:31:19.849	Neutral
00:31:27.720	Unknown
00:31:29.151	Sad
00:31:30.439	Neutral
00:32:01.923	Surprised
00:32:06.931	Neutral
00:32:25.678	Sad
00:32:26.394	Neutral
00:32:40.848	Sad
00:32:41.563	Neutral
00:33:07.752	Sad
00:33:08.610	Neutral
00:33:10.185	Unknown
00:33:10.757	Neutral
00:33:37.089	Unknown
00:33:40.523	Neutral
00:35:16.548	Happy
00:35:18.408	Neutral
00:35:45.885	Happy
00:35:56.904	Neutral
00:36:01.770	Surprised
00:36:02.485	Neutral
00:37:39.082	Sad
00:37:42.230	Neutral
00:37:43.375	Sad
00:37:46.667	Neutral
00:37:47.669	Sad
00:37:48.384	Neutral
00:37:49.100	Sad
00:37:49.815	Neutral
00:37:54.108	Sad
00:37:54.824	Neutral
00:39:06.663	Sad
00:39:07.379	Neutral
00:39:21.833	Sad
00:39:22.691	Neutral
00:39:51.027	Happy
00:39:51.742	Neutral
00:39:52.458	Happy
00:39:55.749	Neutral
00:39:56.894	Surprised
00:39:57.753	Neutral
00:41:35.351	Happy
00:41:39.645	Neutral
00:41:43.938	Surprised
00:41:49.090	Neutral
00:41:57.819	Happy
00:42:02.112	Neutral
00:42:04.259	Happy
00:42:05.118	Neutral
00:42:23.721	Surprised
00:42:24.580	Neutral
00:42:26.297	Happy
00:42:28.158	Neutral
00:42:51.770	Surprised
00:42:52.915	Neutral
00:42:53.631	Surprised
00:42:54.919	Neutral
00:43:21.107	Happy
00:43:24.685	Neutral
00:43:25.830	Happy
00:43:29.980	Neutral
00:43:37.708	Happy
00:43:40.140	Neutral
00:45:09.582	Happy
00:45:10.870	Neutral
00:45:12.015	Happy
00:45:14.305	Neutral
00:45:24.465	Disgusted
00:45:25.181	Neutral
00:45:25.896	Happy
00:45:31.334	Neutral
00:45:54.374	Happy
00:46:00.957	Neutral
00:46:02.245	Happy
00:46:04.964	Neutral
00:46:14.553	Angry
00:46:16.127	Neutral
00:46:18.703	Happy
00:46:21.279	Neutral
00:46:24.713	Happy
00:46:52.762	Neutral
00:47:04.783	Happy
00:47:11.080	Neutral
00:47:22.385	Happy
00:47:24.675	Neutral
00:47:42.849	Happy
00:47:45.425	Neutral
00:47:55.729	Happy
00:48:04.315	Neutral
00:48:20.057	Unknown
00:48:22.919	Neutral
00:48:29.502	Unknown
00:48:32.651	Neutral
00:48:41.666	Unknown
00:48:43.240	Neutral
00:48:52.685	Happy
00:48:55.691	Neutral
00:49:16.441	Unknown
00:49:20.448	Neutral
00:49:41.485	Happy
00:49:44.061	Neutral
00:49:48.783	Angry
00:49:50.214	Neutral
00:50:01.234	Angry
00:50:02.378	Neutral
00:50:36.009	Unknown
00:50:37.010	Neutral
00:50:39.300	Unknown
00:50:58.762	Happy
00:50:59.478	Neutral
00:51:00.909	Unknown
00:53:38.899	Neutral
00:53:39.758	Unknown
01:02:56.156	Neutral
01:02:58.589	Unknown
01:03:02.882	END
