Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/20/2022 20:44:37.661
Filename	C:\Charles-Pension\Session-11112022\16-11\PC4-16-11-2022-15-38-47.mp4
Frame rate	7.152515249

Age	Gender
28.000000000	Male


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.258	Neutral
00:00:55.644	Unknown
00:00:56.903	Angry
00:00:58.440	Neutral
00:01:14.099	Angry
00:01:18.014	Neutral
00:01:19.971	Angry
00:01:21.649	Neutral
00:01:22.348	Angry
00:01:23.327	Neutral
00:02:34.770	Angry
00:02:35.749	Neutral
00:02:43.998	Angry
00:02:48.891	Neutral
00:03:02.453	Angry
00:03:03.431	Neutral
00:03:06.088	Angry
00:03:07.626	Neutral
00:03:08.465	Disgusted
00:03:10.142	Neutral
00:03:12.240	Angry
00:03:13.777	Neutral
00:03:17.133	Disgusted
00:03:21.048	Neutral
00:03:21.747	Disgusted
00:03:23.424	Neutral
00:03:24.123	Disgusted
00:03:26.500	Neutral
00:03:28.597	Unknown
00:03:29.856	Disgusted
00:03:31.394	Neutral
00:03:32.512	Disgusted
00:03:33.910	Neutral
00:03:35.308	Disgusted
00:03:37.545	Neutral
00:03:39.083	Disgusted
00:03:42.299	Neutral
00:03:43.557	Disgusted
00:03:54.183	Neutral
00:04:27.598	Angry
00:04:33.330	Neutral
00:04:39.342	Angry
00:04:49.828	Neutral
00:04:53.043	Angry
00:04:59.195	Neutral
00:04:59.894	Angry
00:05:06.605	Neutral
00:05:09.401	Angry
00:05:12.617	Neutral
00:05:13.316	Angry
00:05:18.908	Neutral
00:05:26.039	Angry
00:05:26.878	Neutral
00:05:35.686	Angry
00:05:39.041	Neutral
00:05:39.740	Angry
00:05:40.439	Neutral
00:05:44.074	Disgusted
00:05:44.773	Neutral
00:05:59.593	Disgusted
00:06:01.830	Neutral
00:07:56.895	Angry
00:08:00.530	Neutral
00:08:20.663	Angry
00:08:21.362	Neutral
00:08:40.516	Sad
00:08:43.731	Neutral
00:11:31.644	Sad
00:11:32.763	Neutral
00:12:29.246	Angry
00:12:33.161	Neutral
00:13:03.220	Angry
00:13:08.114	Neutral
