Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/11/2023 17:19:10.229
Filename	C:\Charles-Pension\Session-11212022\22-12\PC7-22-12-2022-12-58-54.mp4
Frame rate	6.846226543

Age	Gender
27.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.314	Neutral
00:00:36.516	Sad
00:00:37.246	Neutral
00:00:39.583	Sad
00:00:42.066	Neutral
00:01:03.246	Sad
00:01:04.268	Neutral
00:01:35.527	Sad
00:01:36.257	Neutral
00:01:39.178	Sad
00:01:39.909	Neutral
00:01:45.751	Sad
00:01:46.774	Neutral
00:01:54.223	Sad
00:01:55.245	Neutral
00:02:17.009	Sad
00:02:21.829	Neutral
00:02:22.706	Sad
00:02:25.773	Neutral
00:03:29.020	Sad
00:03:30.480	Neutral
00:03:31.357	Sad
00:03:33.840	Neutral
00:04:17.075	Sad
00:04:18.828	Neutral
00:04:22.480	Sad
00:04:23.210	Neutral
00:04:24.671	Sad
00:04:25.985	Neutral
00:04:30.660	Unknown
00:04:31.244	Neutral
00:04:32.120	Sad
00:04:33.289	Neutral
00:05:52.164	Sad
00:05:54.355	Neutral
00:05:59.906	Sad
00:06:01.366	Neutral
00:06:18.748	Surprised
00:06:19.771	Neutral
00:06:44.456	Unknown
00:06:45.040	Neutral
00:06:48.546	Sad
00:06:50.152	Neutral
00:06:51.905	Sad
00:06:54.680	Neutral
00:06:57.018	Unknown
00:06:57.602	Neutral
00:07:00.961	Sad
00:07:01.692	Neutral
00:07:03.737	Sad
00:07:07.096	Neutral
00:07:14.399	Sad
00:07:16.298	Neutral
00:07:23.455	Surprised
00:07:24.770	Neutral
00:08:24.365	Sad
00:08:25.826	Neutral
00:08:48.466	Sad
00:08:49.196	Neutral
00:09:03.657	Sad
00:09:06.140	Neutral
00:09:06.870	Sad
00:09:08.039	Neutral
00:09:25.713	Sad
00:09:26.589	Neutral
00:10:26.038	Surprised
00:10:27.060	Neutral
00:10:30.858	Surprised
00:10:31.880	Neutral
00:10:42.397	Sad
00:10:43.566	Neutral
00:10:46.779	Unknown
00:10:47.363	Neutral
00:10:53.790	Sad
00:10:56.273	Neutral
00:10:57.880	Sad
00:11:02.700	Unknown
00:11:04.015	Neutral
00:11:39.363	Surprised
00:11:40.970	Neutral
00:12:15.441	Sad
00:12:17.924	Neutral
00:15:03.271	Sad
00:15:04.001	Neutral
00:15:32.046	Surprised
00:15:33.653	Neutral
00:19:04.864	Sad
00:19:05.740	Neutral
00:19:08.515	Sad
00:19:09.684	Neutral
00:20:06.211	Sad
00:20:07.088	Neutral
00:21:05.660	Sad
00:21:06.683	Neutral
00:21:07.997	Sad
00:21:11.503	Neutral
00:21:35.458	Sad
00:21:39.547	Neutral
00:21:41.738	Sad
00:21:43.199	Neutral
00:22:05.401	Sad
00:22:06.131	Neutral
00:22:55.502	Surprised
00:22:57.401	Neutral
00:24:23.579	Surprised
00:24:24.456	Neutral
00:25:16.894	Surprised
00:25:18.208	Neutral
00:25:51.949	Surprised
00:25:52.972	Neutral
00:25:58.376	Surprised
00:25:59.399	Neutral
00:27:04.544	Surprised
00:27:06.151	Sad
00:27:09.364	Neutral
00:27:26.746	Surprised
00:27:27.476	Neutral
00:27:34.195	Surprised
00:27:37.263	Neutral
00:28:30.869	Sad
00:28:33.790	Neutral
00:28:35.105	Sad
00:28:36.127	Neutral
00:28:47.520	Surprised
00:28:48.251	Neutral
00:29:09.430	Sad
00:29:10.307	Neutral
00:29:33.239	Surprised
00:29:34.262	Neutral
00:30:22.901	Sad
00:30:24.070	Neutral
00:30:35.609	Sad
00:30:36.778	Neutral
00:31:35.350	Sad
00:31:46.889	Neutral
00:31:47.766	Sad
00:31:57.990	Neutral
00:31:59.597	Sad
00:32:04.855	Neutral
00:32:05.878	Sad
00:32:06.608	Neutral
00:32:10.114	Sad
00:32:12.159	Neutral
00:32:13.181	Sad
00:32:16.103	Neutral
00:32:20.631	Sad
00:32:31.001	Neutral
00:32:44.147	Sad
00:32:45.024	Neutral
00:32:48.967	Sad
00:32:49.698	Neutral
00:32:51.450	Sad
00:32:53.495	Neutral
00:32:56.125	Unknown
00:32:58.170	Neutral
00:33:00.799	Surprised
00:33:01.675	Sad
00:33:02.844	Neutral
00:33:05.911	Sad
00:33:07.226	Neutral
00:33:10.001	Sad
00:33:11.169	Neutral
00:33:20.225	Sad
00:33:22.416	Neutral
00:33:24.023	Sad
00:33:24.900	Neutral
00:33:26.360	Sad
00:33:27.675	Neutral
00:33:28.989	Sad
00:33:31.911	Neutral
00:33:33.225	Sad
00:33:34.248	Neutral
00:33:43.012	Sad
00:33:43.888	Neutral
00:33:45.495	END
