Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/11/2023 16:58:52.437
Filename	C:\Charles-Pension\Session-11212022\22-12\PC4-22-12-2022-12-18-43.mp4
Frame rate	7.127896887

Age	Gender
16.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.262	Neutral
00:00:04.489	Sad
00:00:06.172	Neutral
00:00:57.380	Sad
00:01:06.078	Neutral
00:01:11.409	Sad
00:01:12.391	Neutral
00:02:24.222	Sad
00:02:25.765	Neutral
00:02:26.887	Sad
00:02:28.009	Neutral
00:02:34.744	Sad
00:02:36.147	Neutral
00:02:43.302	Sad
00:02:45.687	Neutral
00:02:50.877	Sad
00:02:51.579	Neutral
00:04:15.334	Unknown
00:04:15.895	Neutral
00:04:17.579	Sad
00:04:20.104	Unknown
00:04:21.367	Neutral
00:04:22.349	Sad
00:04:24.033	Neutral
00:04:42.130	Sad
00:04:48.724	Neutral
00:05:16.082	Sad
00:05:21.974	Neutral
00:06:17.811	Sad
00:06:18.512	Neutral
00:06:41.661	Sad
00:06:42.643	Neutral
00:06:54.287	Sad
00:06:55.129	Neutral
00:07:02.424	Sad
00:07:07.054	Neutral
00:07:09.439	Unknown
00:07:10.702	Sad
00:07:13.367	Neutral
00:07:24.170	Sad
00:07:25.292	Neutral
00:07:34.411	Sad
00:07:45.915	Neutral
00:07:46.757	Sad
00:07:47.459	Neutral
00:07:50.124	Sad
00:07:50.826	Neutral
00:07:53.351	Sad
00:07:54.333	Neutral
00:07:55.736	Sad
00:07:57.139	Neutral
00:07:59.524	Sad
00:08:04.013	Neutral
00:08:21.550	Sad
00:08:25.198	Neutral
00:08:35.439	Sad
00:08:37.123	Unknown
00:08:38.385	Neutral
00:08:45.681	Sad
00:08:46.663	Neutral
00:08:48.767	Sad
00:08:49.468	Neutral
00:08:52.976	Sad
00:08:53.958	Neutral
00:08:55.501	Sad
00:08:57.185	Neutral
00:08:58.167	Sad
00:09:00.131	Neutral
00:09:01.393	Sad
00:09:02.235	Neutral
00:09:05.883	Angry
00:09:06.584	Neutral
00:09:21.596	Angry
00:09:26.787	Neutral
00:09:32.258	Angry
00:09:33.661	Unknown
00:09:35.625	Angry
00:09:36.327	Neutral
00:09:37.028	Angry
00:09:52.460	Sad
00:09:59.475	Neutral
00:10:00.597	Sad
00:10:19.677	Neutral
00:10:27.394	Sad
00:10:28.376	Neutral
00:10:33.847	Angry
00:10:34.549	Neutral
00:10:44.369	Unknown
00:10:44.930	Neutral
00:10:48.578	Angry
00:10:49.420	Neutral
00:11:00.643	Angry
00:11:01.625	Neutral
00:11:05.133	Angry
00:11:06.115	Neutral
00:11:07.938	Angry
00:11:09.482	Neutral
00:11:13.270	Angry
00:11:19.723	Neutral
00:11:20.565	Angry
00:11:28.421	Neutral
00:11:30.666	Angry
00:11:34.875	Neutral
00:11:49.465	Angry
00:11:51.289	Unknown
00:11:52.552	Neutral
00:11:55.779	Unknown
00:11:56.340	Neutral
00:11:57.182	Angry
00:11:58.304	Neutral
00:12:01.110	Angry
00:12:03.355	Neutral
00:12:10.510	Angry
00:12:11.492	Neutral
00:12:12.614	Angry
00:12:13.596	Neutral
00:12:16.121	Angry
00:12:18.366	Neutral
00:12:25.521	Sad
00:12:26.222	Neutral
00:12:26.924	Sad
00:12:29.309	Neutral
00:12:52.317	Sad
00:12:55.263	Neutral
00:12:56.947	Sad
00:13:03.400	Neutral
00:13:06.346	Sad
00:13:07.469	Neutral
00:13:15.045	Angry
00:13:15.886	Neutral
00:13:42.963	Angry
00:13:43.945	Neutral
00:13:46.611	Angry
00:13:50.679	Neutral
00:14:00.921	Angry
00:14:01.763	Neutral
00:14:03.586	Angry
00:14:06.953	Neutral
00:14:09.900	Angry
00:14:11.443	Neutral
00:14:23.087	Angry
00:14:24.069	Neutral
00:14:26.595	Sad
00:14:28.699	Neutral
00:14:43.149	Angry
00:14:43.851	Neutral
00:14:53.110	Angry
00:14:53.952	Neutral
00:14:54.653	Angry
00:14:56.477	Unknown
00:14:57.038	Angry
00:15:03.352	Neutral
00:15:11.348	Angry
00:15:13.593	Neutral
00:15:17.521	Unknown
00:15:18.784	Angry
00:15:26.781	Neutral
00:15:29.025	Angry
00:15:29.727	Neutral
00:15:30.428	Angry
00:15:32.252	Neutral
00:15:35.058	Angry
00:15:39.828	Neutral
00:15:54.559	Angry
00:15:55.260	Neutral
00:16:02.275	Unknown
00:16:02.836	Neutral
00:16:11.113	Angry
00:16:22.477	Neutral
00:16:24.582	Angry
00:16:25.985	Neutral
00:16:39.312	Angry
00:16:40.575	Neutral
00:17:51.283	Angry
00:17:52.967	Neutral
00:17:56.614	Angry
00:17:57.737	Neutral
00:19:05.078	Sad
00:19:05.920	Neutral
00:20:04.141	Sad
00:20:05.264	Neutral
00:20:16.207	Angry
00:20:20.135	Neutral
00:20:21.538	Angry
00:20:23.783	Neutral
00:20:24.484	Angry
00:20:25.186	Neutral
00:21:23.548	Sad
00:21:24.390	Neutral
00:21:25.512	Sad
00:21:31.965	Neutral
00:21:34.771	Angry
00:21:35.613	Neutral
00:21:37.297	Unknown
00:21:38.559	Angry
00:21:44.592	Neutral
00:22:05.917	Sad
00:22:08.302	Neutral
00:22:17.421	Angry
00:22:22.612	Neutral
00:22:25.698	Sad
00:22:26.961	Neutral
00:22:30.749	Sad
00:22:31.731	Neutral
00:22:36.220	Sad
00:22:37.062	Neutral
00:22:37.904	Sad
00:22:40.709	Unknown
00:22:41.972	Neutral
00:23:08.067	Sad
00:23:09.610	Angry
00:23:12.837	Neutral
00:23:17.046	Sad
00:23:19.290	Neutral
00:23:34.863	Sad
00:23:35.705	Neutral
00:23:38.931	Sad
00:23:39.633	Neutral
00:23:46.648	Sad
00:23:52.680	Neutral
00:23:57.871	Sad
00:24:01.098	Neutral
00:24:01.799	Sad
00:24:04.886	Neutral
00:24:06.429	Sad
00:24:07.692	Neutral
00:24:09.375	Sad
00:24:11.620	Neutral
00:24:12.742	Sad
00:24:15.408	Neutral
00:24:39.959	Sad
00:24:43.887	Neutral
00:24:45.571	Sad
00:24:53.007	Neutral
00:24:59.039	Sad
00:25:04.651	Neutral
00:25:58.664	Sad
00:25:59.786	Neutral
00:26:12.132	Sad
00:26:13.956	Neutral
00:26:30.090	Sad
00:26:30.791	Neutral
00:26:37.525	Sad
00:26:38.227	Neutral
00:26:39.209	Sad
00:26:40.191	Neutral
00:26:58.289	Angry
00:26:58.990	Neutral
00:27:11.617	Angry
00:27:13.581	Neutral
00:27:15.264	Unknown
00:27:17.930	Surprised
00:27:20.596	Neutral
00:27:51.460	Sad
00:27:56.791	Unknown
00:27:58.054	Neutral
00:28:54.312	Sad
00:28:55.715	Unknown
00:28:56.977	Neutral
00:31:22.883	Sad
00:31:23.585	Neutral
00:31:26.671	Sad
00:31:32.142	Neutral
00:31:36.912	Sad
00:31:38.035	Neutral
00:31:49.819	Sad
00:31:50.942	Neutral
00:32:45.797	Sad
00:32:47.340	Neutral
00:32:52.250	Sad
00:33:04.316	Neutral
00:33:05.578	Sad
00:33:06.701	Neutral
00:33:16.942	Sad
00:33:17.643	Neutral
00:33:19.748	Sad
00:33:22.975	Neutral
00:33:24.097	Sad
00:33:34.619	Neutral
00:33:45.983	Sad
00:33:46.684	Neutral
00:33:54.541	Sad
00:33:56.365	Neutral
00:33:57.066	Sad
00:34:00.012	Neutral
00:34:00.854	Sad
00:34:02.257	Neutral
00:34:09.692	Sad
00:34:10.534	Neutral
00:34:16.427	Sad
00:34:17.128	Neutral
00:34:27.229	Sad
00:34:37.190	Neutral
00:34:42.802	Sad
00:34:45.046	Neutral
00:34:45.748	Sad
00:34:51.500	Neutral
00:34:55.007	Sad
00:34:55.709	Neutral
00:34:58.655	Sad
00:35:00.759	Neutral
00:35:05.529	Sad
00:35:06.231	Neutral
00:35:10.440	Sad
00:35:11.843	Neutral
00:35:21.242	Sad
00:35:23.066	Neutral
00:35:26.433	Sad
00:35:27.836	Neutral
00:35:28.538	Sad
00:35:32.746	Neutral
00:35:34.711	Sad
00:35:37.937	Neutral
00:35:40.322	Sad
00:35:46.916	Neutral
00:35:49.441	Sad
00:35:50.283	Neutral
00:36:13.712	Unknown
00:36:15.255	Sad
00:36:16.658	Neutral
00:36:24.655	Unknown
00:36:25.216	Neutral
00:36:26.479	Unknown
00:36:29.145	Neutral
00:36:30.828	Unknown
00:36:36.720	Neutral
00:36:38.685	Happy
00:36:41.070	END
