Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/12/2023 04:26:57.453
Filename	C:\Charles-Pension\Session-11212022\24-11\PC8-24-11-2022-16-37-07.mp4
Frame rate	7.534053656

Age	Gender
32.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.194	Neutral
00:02:55.735	Sad
00:02:56.531	Neutral
00:02:57.726	Sad
00:02:59.451	Neutral
00:03:00.646	Sad
00:03:01.841	Neutral
00:04:19.886	Sad
00:04:21.213	Neutral
00:04:51.609	Angry
00:04:55.060	Neutral
00:11:35.375	Sad
00:11:36.703	Neutral
00:11:46.127	Sad
00:11:47.321	Neutral
00:12:06.169	Sad
00:12:07.231	Neutral
00:14:30.580	Sad
00:14:37.349	Neutral
00:14:39.871	Sad
00:14:41.597	Neutral
00:14:46.242	Sad
00:14:47.304	Neutral
00:14:48.366	Sad
00:14:49.162	Neutral
00:14:55.533	Sad
00:15:01.241	Neutral
00:15:02.435	Sad
00:15:03.497	Neutral
00:15:06.019	Sad
00:15:06.948	Neutral
00:15:41.325	Sad
00:15:42.918	Neutral
00:19:47.010	Sad
00:19:47.806	Neutral
00:20:19.131	Sad
00:20:22.449	Neutral
00:20:24.573	Sad
00:20:25.502	Neutral
00:20:30.015	Sad
00:20:33.333	Neutral
00:21:30.274	Scared
00:21:31.071	Neutral
00:22:42.613	Angry
00:22:44.338	Neutral
00:22:45.002	Angry
00:22:46.727	Neutral
00:25:32.773	Angry
00:25:33.570	Neutral
00:28:08.732	Scared
00:28:09.926	Neutral
00:28:41.118	Sad
00:28:42.844	Unknown
00:28:44.038	Scared
00:28:44.702	Neutral
00:29:08.328	Sad
00:29:09.522	Neutral
00:30:04.075	Sad
00:30:04.738	Neutral
00:30:19.737	Angry
00:30:35.532	Neutral
00:30:36.461	Angry
00:30:38.054	Neutral
00:30:39.381	Angry
00:30:40.310	Neutral
00:30:41.903	Unknown
00:30:42.434	Neutral
00:30:43.098	Angry
00:30:45.221	Neutral
00:30:45.885	Angry
00:30:47.345	Neutral
00:30:48.672	Angry
00:30:49.336	Neutral
00:30:51.725	Sad
00:30:54.114	Neutral
00:30:54.778	Sad
00:31:00.884	Neutral
00:31:03.671	Sad
00:31:07.918	Neutral
00:31:09.909	Sad
00:31:11.237	Neutral
00:31:12.962	Sad
00:31:17.077	Neutral
00:31:18.802	Sad
00:31:19.599	Neutral
00:31:50.923	Angry
00:32:04.594	Neutral
00:32:12.956	Angry
00:32:15.213	Neutral
00:32:31.406	Sad
00:32:32.069	Neutral
00:32:35.388	Sad
00:32:36.184	Neutral
00:32:41.095	Sad
00:32:42.688	Neutral
00:32:50.121	Sad
00:32:51.050	Neutral
00:32:55.563	Sad
00:32:56.890	Neutral
00:33:02.332	Angry
00:33:04.854	Neutral
00:33:13.349	Unknown
00:33:18.658	Neutral
00:33:20.118	END
