Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/12/2023 04:14:51.877
Filename	C:\Charles-Pension\Session-11212022\24-11\PC7-24-11-2022-16-38-52.mp4
Frame rate	7.029593277

Age	Gender
23.000000000	Male


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.280	Neutral
00:00:36.844	Angry
00:00:37.555	Neutral
00:00:45.095	Angry
00:00:47.797	Neutral
00:02:52.271	Angry
00:02:53.552	Neutral
00:04:18.194	Angry
00:04:19.047	Neutral
00:04:24.026	Unknown
00:04:25.306	Angry
00:04:27.014	Neutral
00:04:29.432	Angry
00:04:30.428	Neutral
00:04:32.704	Angry
00:04:33.984	Neutral
00:04:54.469	Angry
00:04:55.322	Neutral
00:05:26.050	Angry
00:05:28.468	Neutral
00:05:30.886	Angry
00:05:39.422	Neutral
00:06:17.404	Disgusted
00:06:18.400	Neutral
00:06:54.248	Angry
00:06:55.529	Neutral
00:07:00.223	Angry
00:07:04.064	Neutral
00:07:14.591	Angry
00:07:19.712	Neutral
00:07:20.423	Angry
00:07:21.277	Neutral
00:07:24.406	Angry
00:07:25.260	Neutral
00:07:26.256	Angry
00:07:27.252	Neutral
00:07:57.552	Angry
00:07:58.548	Neutral
00:08:02.815	Angry
00:08:03.669	Neutral
00:08:13.342	Angry
00:08:15.476	Neutral
00:08:32.831	Disgusted
00:08:34.112	Neutral
00:08:35.677	Angry
00:08:36.957	Neutral
00:08:38.237	Angry
00:08:40.371	Neutral
00:08:41.651	Angry
00:08:46.346	Neutral
00:08:48.337	Angry
00:08:54.881	Neutral
00:08:55.735	Angry
00:08:57.015	Neutral
00:08:58.295	Angry
00:09:00.145	Neutral
00:09:02.278	Angry
00:09:04.412	Neutral
00:09:06.546	Angry
00:09:07.257	Neutral
00:09:14.797	Angry
00:09:15.935	Neutral
00:09:21.341	Angry
00:09:24.044	Neutral
00:10:23.364	Angry
00:10:24.075	Neutral
00:13:17.770	Angry
00:13:19.904	Neutral
00:13:46.648	Angry
00:13:47.501	Neutral
00:13:48.639	Angry
00:13:50.204	Neutral
00:14:58.629	Angry
