Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/18/2022 09:28:08.145
Filename	C:\Charles-Pension\Session-11112022\14-11\PC2-14-11-2022-15-41-54.mp4
Frame rate	7.110528120

Age	Gender
23.000000000	Male


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.265	Neutral
00:00:03.515	Happy
00:00:04.359	Unknown
00:00:05.766	Happy
00:00:07.453	Neutral
00:00:09.703	Unknown
00:00:11.110	Neutral
00:00:12.797	Sad
00:00:17.720	Neutral
00:00:40.643	Sad
00:00:41.347	Neutral
00:00:45.706	Sad
00:00:46.410	Neutral
00:00:47.675	Sad
00:00:48.519	Neutral
00:00:49.222	Sad
00:00:51.332	Neutral
00:00:52.035	Sad
00:00:54.988	Neutral
00:01:37.039	Sad
00:01:38.726	Neutral
00:01:42.945	Sad
00:01:43.789	Neutral
00:02:25.699	Sad
00:02:26.683	Neutral
00:02:27.387	Sad
00:02:28.090	Neutral
00:02:31.606	Sad
00:02:32.309	Neutral
00:02:35.262	Sad
00:02:37.934	Neutral
00:02:51.014	Sad
00:02:51.717	Neutral
00:02:58.889	Sad
00:03:01.843	Neutral
00:03:06.905	Unknown
00:03:08.031	Neutral
00:04:52.945	Sad
00:04:53.649	Neutral
00:04:57.164	Sad
00:04:59.837	Neutral
00:05:10.947	Sad
00:05:12.916	Neutral
00:05:20.651	Angry
00:05:23.464	Neutral
00:05:52.997	Sad
00:05:57.076	Neutral
00:06:36.173	Sad
00:06:37.016	Neutral
00:06:40.110	Sad
00:06:41.657	Neutral
00:06:43.064	Sad
00:06:49.533	Neutral
00:06:50.939	Sad
00:07:03.597	Neutral
00:07:10.488	Sad
00:07:12.738	Neutral
00:07:26.520	Sad
00:07:28.067	Neutral
00:07:36.365	Sad
00:07:41.147	Neutral
00:07:45.647	Sad
00:07:46.491	Neutral
00:07:47.194	Sad
00:07:48.460	Neutral
00:08:03.789	Sad
00:08:05.196	Neutral
00:08:23.900	Sad
00:08:31.495	Neutral
00:08:56.106	Sad
00:09:06.091	Neutral
00:09:08.060	Sad
00:09:17.623	Neutral
00:09:30.421	Sad
00:09:35.765	Neutral
00:10:09.518	Sad
00:10:11.206	Neutral
00:10:14.440	Sad
00:10:15.284	Neutral
00:10:58.741	Angry
00:11:01.272	Unknown
00:11:01.976	Neutral
00:11:03.101	Angry
00:11:04.788	Neutral
00:11:08.867	Angry
00:11:10.554	Neutral
00:11:13.227	Unknown
00:11:14.352	Neutral
00:11:16.180	Sad
00:11:17.305	Neutral
00:11:19.415	Sad
00:11:20.118	Neutral
00:11:26.165	Sad
00:11:27.009	Neutral
00:11:28.275	Sad
00:11:30.806	Neutral
00:11:37.838	Sad
00:11:39.104	Neutral
00:11:43.885	Sad
00:11:57.527	Neutral
00:12:00.480	Happy
00:12:01.887	Neutral
00:12:10.044	Sad
00:12:20.029	Neutral
00:12:21.576	Sad
00:12:22.279	Neutral
00:12:26.779	Sad
00:12:30.014	Neutral
00:12:53.079	Sad
00:12:55.751	Neutral
00:13:07.705	Sad
00:13:08.689	Neutral
00:13:28.941	Sad
00:13:33.863	Angry
00:13:35.410	Neutral
00:13:37.379	Angry
00:13:38.504	Neutral
00:13:48.208	Sad
00:13:50.318	Neutral
00:14:22.805	Sad
00:14:25.477	Neutral
00:14:26.602	Sad
00:14:27.446	Neutral
00:14:28.711	Sad
00:14:32.087	Neutral
00:14:43.197	Sad
00:14:45.306	Neutral
00:15:14.137	Unknown
00:15:15.965	Neutral
00:15:18.637	Sad
00:15:19.340	Neutral
00:15:21.169	Sad
00:15:22.153	Neutral
00:15:27.497	Unknown
00:15:28.341	Neutral
00:15:35.092	Sad
00:15:36.217	Neutral
00:15:38.045	Unknown
00:15:40.295	Sad
00:15:41.280	Neutral
00:15:43.249	Sad
00:15:44.514	Neutral
00:15:46.624	Unknown
00:15:49.718	Neutral
00:16:05.047	Sad
00:16:07.298	Neutral
00:16:09.829	Unknown
00:16:10.392	Neutral
00:16:12.923	Sad
00:16:13.907	Neutral
00:16:16.158	Sad
00:16:18.127	Neutral
00:16:24.596	Sad
00:16:25.299	Neutral
00:16:49.629	Sad
00:16:50.332	Neutral
00:17:09.459	Unknown
00:17:10.443	Neutral
00:17:21.272	Unknown
00:17:22.116	Neutral
00:17:23.663	Unknown
00:17:24.788	Neutral
00:17:28.445	Sad
00:17:29.711	Neutral
00:17:32.523	Sad
00:17:33.508	Neutral
00:17:36.320	Sad
00:18:09.651	Neutral
00:18:16.543	Sad
00:18:17.386	Neutral
00:18:37.638	Unknown
00:18:42.842	Neutral
00:18:43.826	Sad
00:18:50.858	Neutral
00:18:59.437	Sad
00:19:00.140	Neutral
00:19:01.406	Sad
00:19:02.812	Neutral
00:19:24.470	Sad
00:19:37.409	Neutral
00:19:41.206	Sad
00:19:45.284	Neutral
00:19:46.972	Sad
00:19:48.659	Neutral
00:19:49.363	Sad
00:20:16.646	Neutral
00:20:24.100	Sad
00:20:25.787	Unknown
00:20:27.053	Neutral
00:20:35.913	Sad
00:20:37.179	Neutral
00:20:38.867	Sad
00:20:40.414	Neutral
00:20:41.961	Sad
00:20:44.211	Neutral
00:21:14.448	Unknown
00:21:17.542	Neutral
00:21:18.807	Sad
00:21:19.651	Neutral
00:21:21.761	Sad
00:21:23.027	Neutral
00:21:24.433	Sad
00:21:25.417	Neutral
00:21:35.121	Sad
00:21:36.387	Neutral
00:21:44.403	Sad
00:21:46.935	Unknown
00:21:48.201	Neutral
00:22:24.485	Sad
00:22:26.594	Neutral
00:22:30.110	Sad
00:22:30.954	Neutral
00:22:56.128	Unknown
00:22:57.534	Sad
00:22:58.237	Neutral
00:23:29.318	Sad
00:23:30.584	Neutral
00:23:53.789	Sad
00:23:54.773	Neutral
00:24:01.383	Unknown
00:24:06.727	Neutral
00:24:07.431	Unknown
00:24:08.134	Neutral
00:24:09.400	Unknown
00:24:10.947	Neutral
00:24:13.056	Sad
00:24:15.447	Neutral
00:24:23.885	Happy
00:24:25.151	Neutral
00:24:38.371	Unknown
00:24:40.199	Neutral
00:25:03.545	Sad
00:25:04.529	Neutral
00:25:05.654	Sad
00:25:06.920	Neutral
00:25:15.077	Sad
00:25:16.905	Neutral
00:25:29.281	Sad
00:25:31.672	Neutral
00:25:32.797	Sad
00:25:34.063	Neutral
00:26:01.346	Sad
00:26:02.190	Neutral
00:26:39.459	Unknown
00:26:44.803	Sad
00:26:46.491	Neutral
00:27:24.744	Unknown
00:27:25.869	Sad
00:27:28.260	Neutral
00:27:29.947	Unknown
00:27:32.901	Neutral
00:27:33.604	Sad
00:27:34.870	Neutral
00:27:49.074	Sad
00:27:51.324	Neutral
00:27:53.574	Unknown
00:28:00.043	Neutral
00:28:06.794	Sad
00:28:07.497	Neutral
00:28:11.013	Unknown
00:28:20.576	Neutral
00:28:21.280	Unknown
00:28:29.015	Neutral
00:28:29.999	Sad
00:28:31.405	Neutral
00:28:36.328	Sad
00:28:39.000	Neutral
00:28:39.703	Sad
00:28:40.969	Neutral
00:28:56.157	Unknown
00:28:57.423	Neutral
00:29:05.721	Unknown
00:29:13.878	Neutral
00:29:18.378	Sad
00:29:20.347	Neutral
00:29:22.175	Sad
00:29:24.144	Neutral
00:29:35.817	Unknown
00:29:36.942	Neutral
00:29:38.348	Sad
00:29:48.756	Neutral
00:29:52.834	Sad
00:29:54.522	Neutral
00:29:58.178	Unknown
00:30:03.241	Neutral
00:30:03.944	Sad
00:30:05.773	Unknown
