Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/18/2022 09:16:53.008
Filename	C:\Charles-Pension\Session-11112022\14-11\PC1-14-11-2022-17-10-58.mp4
Frame rate	8.330553965

Age	Gender
18.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.320	Neutral
00:00:04.321	Unknown
00:00:06.602	Neutral
00:00:07.802	Unknown
00:00:09.723	Neutral
00:00:19.806	Unknown
00:00:23.047	Neutral
00:00:39.733	Unknown
00:00:40.693	Neutral
00:00:43.934	Angry
00:00:44.774	Unknown
00:00:51.617	Neutral
00:00:55.218	Unknown
00:01:13.464	Neutral
00:01:18.866	Unknown
00:01:21.147	Neutral
00:01:22.587	Unknown
00:01:24.988	Neutral
00:01:25.948	Unknown
00:01:26.908	Neutral
00:01:28.349	Unknown
00:01:32.670	Neutral
00:01:33.991	Unknown
00:01:34.951	Happy
00:01:35.791	Unknown
00:01:42.274	Neutral
00:01:43.714	Unknown
00:01:48.156	Happy
00:01:50.076	Unknown
00:01:53.917	Neutral
00:01:57.759	Unknown
00:01:58.479	Neutral
00:02:01.960	Unknown
00:02:07.362	Neutral
00:02:14.444	Unknown
00:02:23.327	Neutral
00:02:33.891	Unknown
00:02:43.134	Neutral
00:02:43.854	Unknown
00:02:55.978	Neutral
00:03:02.941	Sad
00:03:04.021	Neutral
00:03:09.423	Unknown
00:03:10.503	Neutral
00:03:11.223	Unknown
00:03:12.664	Neutral
00:03:16.625	Unknown
00:03:23.107	Neutral
00:03:25.148	Unknown
00:03:26.348	Sad
00:03:31.630	Unknown
00:03:35.471	Neutral
00:03:37.032	Unknown
00:03:41.954	Neutral
00:03:43.034	Unknown
00:03:46.755	Neutral
00:03:49.036	Unknown
00:03:53.237	Neutral
00:04:09.563	Unknown
00:04:17.605	Neutral
00:04:21.927	Unknown
00:04:39.813	Neutral
00:04:50.616	Unknown
00:04:59.379	Neutral
00:05:01.540	Unknown
00:05:24.228	Neutral
00:05:31.790	Unknown
00:05:38.993	Neutral
00:05:45.355	Unknown
00:05:48.236	Neutral
00:05:48.956	Unknown
00:05:51.477	Neutral
00:05:56.038	Unknown
00:06:14.404	Neutral
00:06:22.327	Unknown
00:06:39.133	Happy
00:06:45.855	Unknown
00:06:47.655	Neutral
00:06:48.616	Unknown
00:06:50.176	Neutral
00:06:50.897	Happy
00:06:52.337	Unknown
00:06:53.057	Neutral
00:06:54.378	Unknown
00:07:12.504	Neutral
00:07:24.508	Sad
00:07:25.468	Neutral
00:07:31.470	Unknown
00:07:33.511	Neutral
00:07:42.874	Unknown
00:07:45.155	Neutral
00:08:03.761	Unknown
00:08:08.322	Neutral
00:08:34.251	Unknown
00:08:34.971	Neutral
00:08:54.418	Unknown
00:08:55.978	Neutral
00:08:56.939	Unknown
00:09:04.021	Neutral
00:09:25.028	Unknown
00:09:26.108	Neutral
00:09:27.309	Unknown
00:09:29.469	Neutral
00:09:36.552	Unknown
00:09:45.555	Neutral
00:10:10.403	Unknown
00:10:11.363	Neutral
00:10:15.805	Unknown
00:10:17.605	Happy
00:10:22.407	Unknown
00:10:26.368	Neutral
00:10:39.693	Unknown
00:10:53.137	Neutral
00:10:54.338	Unknown
00:10:57.819	Neutral
00:11:06.822	Unknown
00:11:12.704	Neutral
00:11:21.827	Unknown
00:11:46.075	Neutral
00:11:46.795	Unknown
00:11:51.957	Neutral
00:12:05.521	Unknown
00:12:31.810	Neutral
00:12:33.851	Unknown
00:12:57.379	Neutral
00:12:59.419	Unknown
00:13:03.981	Neutral
00:13:08.542	Unknown
00:13:09.863	Neutral
00:13:12.384	Unknown
00:13:13.104	Neutral
00:13:15.865	Unknown
00:13:17.666	Neutral
00:13:18.626	Unknown
00:13:21.387	Neutral
00:13:24.388	Unknown
00:13:28.349	Neutral
00:13:53.077	Unknown
00:14:12.524	Neutral
00:14:14.805	Unknown
00:14:28.009	Neutral
00:14:41.934	Unknown
00:14:42.774	Neutral
00:14:51.657	Unknown
00:14:53.698	Neutral
00:14:58.619	Unknown
00:15:02.340	Neutral
00:15:09.783	Unknown
00:15:11.824	Neutral
00:15:39.793	Unknown
00:15:48.316	Neutral
00:15:49.276	Happy
00:15:56.599	Neutral
00:15:57.439	Unknown
00:16:05.842	Neutral
00:16:16.045	Unknown
00:16:17.846	Neutral
00:16:53.257	Sad
00:16:54.338	Neutral
00:19:02.661	Unknown
00:19:03.381	Neutral
00:19:07.822	Happy
00:19:19.706	Neutral
00:19:37.952	Sad
00:19:39.633	Neutral
00:19:52.237	Unknown
00:19:54.878	Neutral
00:20:16.125	Unknown
00:20:20.206	Neutral
00:21:34.751	Unknown
00:21:36.672	Neutral
00:22:02.721	Unknown
00:22:22.887	Neutral
00:22:25.288	Unknown
00:22:35.372	Neutral
00:22:38.973	Unknown
00:22:52.177	Neutral
00:22:53.017	Unknown
00:22:57.579	Neutral
00:23:01.660	Unknown
00:23:02.981	Neutral
00:23:04.781	Unknown
00:23:08.743	Neutral
00:23:11.864	Unknown
00:23:22.787	Neutral
00:23:23.748	Happy
00:23:24.948	Neutral
00:23:28.429	Unknown
00:23:35.031	Neutral
00:23:35.872	Unknown
00:23:42.354	Neutral
00:24:17.406	Happy
00:24:18.726	Unknown
00:24:21.007	Neutral
00:24:26.529	Unknown
00:24:27.969	Neutral
00:24:30.250	Unknown
00:24:33.491	Neutral
00:24:35.172	Unknown
00:24:36.612	Neutral
00:24:40.933	Unknown
00:24:41.654	Neutral
00:24:51.377	Unknown
00:24:52.337	Neutral
00:24:59.300	Unknown
00:25:04.221	Neutral
00:25:10.703	Unknown
00:25:11.424	Neutral
00:25:18.026	Sad
00:25:18.866	Neutral
00:25:51.757	Unknown
00:26:02.801	Neutral
00:26:07.002	Unknown
00:26:08.203	Neutral
00:26:10.003	Unknown
00:26:14.805	Neutral
00:26:20.567	Unknown
00:26:21.647	Neutral
00:26:23.328	Unknown
00:26:25.848	Neutral
00:26:29.930	Unknown
00:26:32.691	Neutral
00:26:45.415	Unknown
00:26:50.697	Neutral
00:26:59.100	Unknown
00:27:01.380	Neutral
00:27:02.461	Unknown
00:27:03.541	Neutral
00:27:13.744	Unknown
00:27:14.465	Neutral
00:27:17.346	Unknown
00:27:19.026	Neutral
00:27:30.190	Unknown
00:27:31.390	Neutral
00:27:34.991	Unknown
00:27:37.752	Neutral
00:27:38.473	Unknown
00:27:39.313	Neutral
00:27:43.274	Unknown
00:27:45.075	Neutral
00:27:50.597	Unknown
00:27:53.358	Neutral
00:27:54.798	Unknown
00:27:57.319	Neutral
00:28:12.684	Unknown
00:28:21.327	Neutral
00:28:50.857	Unknown
00:29:14.505	Neutral
00:29:21.347	Unknown
00:29:25.548	Neutral
00:29:29.630	Unknown
00:29:31.070	Neutral
00:29:32.751	Unknown
00:29:34.311	Neutral
00:29:35.032	Unknown
00:29:37.072	Neutral
00:29:42.834	Unknown
00:29:44.155	Neutral
00:29:44.875	Unknown
00:29:47.756	Neutral
00:29:49.196	Unknown
00:30:08.763	Neutral
00:30:11.284	Unknown
00:30:12.364	Neutral
00:30:18.966	Surprised
00:30:19.686	Unknown
00:30:23.288	Neutral
00:30:26.769	Unknown
00:30:28.449	Neutral
00:30:31.210	Unknown
00:30:31.930	Neutral
00:30:37.932	Unknown
00:30:45.255	Neutral
00:30:46.695	Unknown
00:31:09.263	Happy
00:31:10.583	Unknown
00:31:18.386	Neutral
00:31:22.827	END
