Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/20/2022 23:46:33.520
Filename	C:\Charles-Pension\Session-11112022\17-11\PC10-17-11-2022-15-37-56.mp4
Frame rate	6.690953849

Age	Gender
20.000000000	Male


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.345	Neutral
00:00:31.983	Angry
00:00:33.029	Neutral
00:00:34.374	Angry
00:00:37.363	Neutral
00:00:46.331	Angry
00:00:47.526	Neutral
00:00:50.964	Happy
00:00:52.309	Neutral
00:00:57.390	Unknown
00:00:59.782	Neutral
00:01:01.276	Unknown
00:01:05.461	Neutral
00:01:06.956	Angry
00:01:08.450	Neutral
00:01:38.790	Angry
00:01:39.686	Neutral
00:01:50.597	Sad
00:01:51.792	Neutral
00:02:24.075	Angry
00:02:28.110	Neutral
00:02:29.007	Angry
00:02:52.770	Neutral
00:03:17.131	Sad
00:03:22.362	Neutral
00:03:28.340	Angry
00:03:31.031	Neutral
00:04:16.615	Unknown
00:04:18.109	Angry
00:04:19.305	Neutral
00:04:20.052	Angry
00:04:21.248	Neutral
00:04:28.422	Angry
00:04:30.813	Neutral
00:04:56.370	Sad
00:04:59.359	Neutral
00:05:05.935	Sad
00:05:06.682	Neutral
00:05:10.269	Sad
00:05:12.212	Neutral
00:05:14.006	Sad
00:05:17.891	Neutral
00:06:11.695	Sad
00:06:12.592	Neutral
00:06:51.749	Sad
00:06:55.336	Neutral
00:09:11.640	Angry
00:09:13.433	Neutral
00:09:16.273	Angry
00:09:57.373	Neutral
00:09:58.120	Angry
00:10:26.965	Neutral
00:10:29.805	Sad
00:10:31.001	Neutral
00:10:33.243	Sad
00:10:37.278	Neutral
00:10:38.772	Angry
00:10:40.267	Neutral
00:10:42.808	Angry
00:10:43.854	Neutral
00:10:50.131	Angry
00:10:55.511	Neutral
00:10:58.052	Angry
00:11:12.250	Neutral
00:11:16.884	Angry
00:11:17.631	Neutral
00:11:18.976	Angry
00:12:14.274	Neutral
00:12:16.965	Angry
00:12:17.712	Neutral
00:12:24.437	Sad
00:12:36.095	Neutral
00:12:58.812	Angry
00:13:10.470	Sad
00:13:12.861	Neutral
00:13:25.116	Angry
00:13:26.760	Neutral
00:13:29.002	Angry
00:13:31.543	Neutral
00:13:39.464	Unknown
00:13:42.154	Neutral
00:13:52.915	Angry
00:14:00.537	Neutral
00:14:01.285	Sad
00:14:03.377	Neutral
00:14:17.127	Angry
00:14:18.472	Neutral
00:14:26.991	Angry
00:14:28.486	Neutral
00:14:44.627	Angry
00:14:58.825	Neutral
00:14:59.722	Angry
00:15:36.787	Unknown
00:15:39.626	Neutral
00:15:43.512	Angry
00:15:47.099	Neutral
00:15:53.825	Sad
00:15:55.917	Angry
00:16:04.884	Neutral
00:16:24.762	Unknown
00:16:25.659	Neutral
00:16:28.050	Sad
00:16:29.096	Neutral
00:16:38.661	Unknown
00:16:40.455	Neutral
00:17:17.520	Angry
00:17:18.267	Neutral
00:17:20.509	Angry
00:17:21.704	Neutral
00:17:30.223	Sad
00:17:34.259	Neutral
00:17:36.501	Angry
00:17:37.547	Neutral
00:18:33.593	Angry
00:18:34.489	Neutral
00:19:00.793	Angry
00:19:01.690	Neutral
00:19:03.633	Angry
00:19:05.427	Neutral
00:19:07.370	Angry
00:19:09.611	Neutral
00:19:25.454	Angry
00:19:26.799	Neutral
00:19:28.592	Angry
00:19:33.076	Neutral
00:20:57.967	Sad
00:20:59.162	Neutral
00:21:22.178	Sad
00:21:23.075	Neutral
00:21:49.529	Sad
00:21:51.472	Neutral
00:22:53.346	Sad
00:22:54.392	Neutral
00:22:55.439	Sad
00:22:57.232	Neutral
00:22:58.727	Sad
00:23:04.406	Neutral
00:26:44.853	Angry
00:26:52.475	Neutral
00:28:04.363	Sad
00:28:08.100	Neutral
00:28:22.148	Sad
00:28:23.195	Neutral
00:28:52.040	Sad
00:28:57.420	Neutral
00:28:59.811	Angry
00:29:02.800	Neutral
00:29:14.458	Angry
00:29:16.550	Unknown
00:29:17.298	Angry
00:29:50.925	Neutral
00:29:53.615	Angry
00:30:04.376	Neutral
00:30:23.207	Sad
00:30:23.955	Neutral
00:32:09.470	Angry
00:32:12.908	Neutral
00:32:14.103	Angry
00:32:25.462	Neutral
00:32:55.204	Unknown
00:32:55.802	Neutral
00:32:58.342	Sad
00:33:01.780	Neutral
00:33:03.424	Sad
00:33:05.666	Angry
00:33:08.804	Neutral
00:33:09.551	Angry
00:33:10.448	Neutral
00:33:12.391	Angry
00:33:14.483	Neutral
00:33:27.038	Unknown
00:33:29.728	Neutral
00:33:33.913	Angry
00:33:35.108	END
