Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/21/2022 01:07:24.856
Filename	C:\Charles-Pension\Session-11112022\17-11\PC4-17-11-2022-15-37-46.mp4
Frame rate	6.571479528

Age	Gender
32.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.369	Neutral
00:01:11.673	Happy
00:01:12.586	Neutral
00:01:28.564	Surprised
00:01:30.847	Neutral
00:01:31.607	Unknown
00:01:32.368	Neutral
00:01:41.803	Surprised
00:01:42.716	Neutral
00:02:02.955	Sad
00:02:04.020	Neutral
00:05:29.453	Sad
00:05:30.519	Neutral
00:06:29.410	Sad
00:06:30.627	Neutral
00:09:20.147	Surprised
00:09:20.908	Neutral
00:10:09.756	Unknown
00:10:11.125	Neutral
00:10:27.408	Sad
00:10:30.603	Neutral
00:10:32.429	Sad
00:10:33.342	Neutral
00:11:02.255	Surprised
00:11:04.233	Neutral
00:11:04.994	Unknown
00:11:06.060	Sad
00:11:07.277	Neutral
00:11:39.994	Sad
00:11:42.277	Neutral
00:11:56.885	Sad
00:11:58.103	Neutral
00:11:59.472	Sad
00:12:00.233	Neutral
00:12:10.581	Sad
00:12:11.950	Neutral
00:13:24.537	Sad
00:13:25.450	Neutral
00:14:38.949	Surprised
00:14:41.232	Neutral
00:14:43.819	Unknown
00:14:48.840	Neutral
00:15:42.710	Surprised
00:15:43.623	Neutral
00:16:02.340	Unknown
00:16:03.253	Neutral
00:16:44.340	Sad
00:16:45.253	Neutral
00:16:48.296	Unknown
00:16:49.818	Sad
00:16:50.579	Neutral
00:17:34.709	Unknown
00:17:35.622	Neutral
00:17:39.730	Sad
00:17:42.165	Neutral
00:17:45.361	Unknown
00:17:47.035	Neutral
00:17:49.622	Unknown
00:17:50.383	Neutral
00:18:56.882	Sad
00:18:58.404	Neutral
00:19:03.882	Sad
00:19:04.643	Neutral
00:19:27.012	Angry
00:19:28.077	Neutral
00:19:32.490	Sad
00:19:33.403	Neutral
00:24:05.488	Unknown
00:24:07.010	Neutral
00:24:08.532	Unknown
00:24:10.662	Neutral
00:24:39.727	Sad
00:24:40.640	Neutral
00:25:17.162	Sad
00:25:18.836	Neutral
00:26:55.009	Angry
00:26:59.117	Neutral
00:27:31.226	Sad
00:27:33.508	Neutral
00:28:05.769	Sad
00:28:06.986	Neutral
00:29:05.269	Sad
00:29:06.486	Neutral
00:29:38.594	Sad
00:29:40.877	Neutral
00:30:21.051	Sad
00:30:21.964	Neutral
00:32:15.941	Sad
00:32:17.463	Neutral
00:33:34.006	Happy
00:33:35.375	Neutral
00:33:44.506	Sad
00:33:46.788	Neutral
00:34:05.810	Sad
00:34:06.875	Neutral
00:35:08.353	Happy
00:35:11.396	Neutral
00:36:48.178	Unknown
00:36:49.700	Neutral
00:36:56.548	Surprised
00:36:58.526	Neutral
00:38:00.612	Unknown
00:38:01.221	Neutral
00:38:02.438	Happy
00:38:04.569	Neutral
00:38:08.221	Unknown
00:38:08.982	Neutral
00:38:20.699	Surprised
00:38:22.069	Neutral
00:38:33.786	Sad
00:38:35.460	Neutral
00:38:38.351	Happy
00:38:39.873	Neutral
00:38:54.938	Unknown
00:38:57.525	Neutral
00:39:19.133	Surprised
00:39:23.394	Unknown
00:39:24.764	Neutral
00:39:49.872	Surprised
00:39:50.785	Neutral
00:40:01.742	Sad
00:40:02.959	Neutral
00:41:27.567	Surprised
00:41:28.632	Neutral
00:41:32.132	Sad
00:41:33.958	Neutral
00:41:51.154	Sad
00:41:52.980	Neutral
00:42:11.697	Angry
00:42:12.610	Neutral
00:43:11.045	Unknown
00:43:13.632	Neutral
00:44:07.501	Unknown
00:44:08.566	Neutral
00:44:45.392	Sad
00:44:47.979	Neutral
00:44:50.870	Sad
00:44:54.979	Neutral
00:44:58.783	Sad
00:45:01.522	Neutral
00:45:14.457	Happy
00:45:19.174	Neutral
00:45:31.957	Sad
00:45:33.022	Neutral
00:46:07.413	Unknown
00:46:08.174	Neutral
00:46:13.956	Unknown
00:46:14.869	Neutral
00:46:23.239	Unknown
00:46:25.369	Neutral
00:46:26.130	Unknown
00:46:33.282	Neutral
00:46:34.195	END
