Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/12/2023 13:29:51.809
Filename	C:\Charles-Pension\Session-11212022\29-11\PC6-29-11-2022-12-58-40.mp4
Frame rate	9.936302367

Age	Gender
29.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.107	Neutral
00:04:45.619	Sad
00:04:49.443	Neutral
00:06:00.093	Sad
00:06:15.189	Neutral
00:06:16.296	Sad
00:06:19.215	Neutral
00:06:24.146	Sad
00:06:24.750	Neutral
00:06:28.172	Sad
00:06:35.418	Neutral
00:06:41.658	Sad
00:06:49.508	Neutral
00:07:10.844	Disgusted
00:07:11.649	Neutral
00:09:51.064	Unknown
00:09:55.392	Neutral
00:10:11.595	Unknown
00:10:14.011	Neutral
00:10:15.118	Unknown
00:10:15.822	Neutral
00:10:58.494	Unknown
00:10:59.098	Neutral
00:10:59.702	Unknown
00:11:17.817	Neutral
00:11:18.924	Unknown
00:11:19.930	Neutral
00:11:22.145	Unknown
00:11:26.975	Neutral
00:11:34.020	Unknown
00:11:41.468	Neutral
00:11:42.072	Unknown
00:11:55.960	Neutral
00:12:11.459	Unknown
00:12:12.968	Neutral
00:12:28.165	Unknown
00:12:30.279	Neutral
00:12:55.540	Sad
00:12:56.244	Neutral
00:15:45.120	Angry
00:15:46.730	Neutral
00:15:49.045	Angry
00:15:49.749	Neutral
00:16:36.648	Unknown
00:16:38.057	Neutral
00:17:01.305	Unknown
00:17:06.337	Neutral
00:17:08.551	Sad
00:17:09.658	Neutral
00:17:10.363	Sad
00:17:21.131	Neutral
00:17:21.936	Sad
00:17:28.780	Neutral
00:17:30.390	Unknown
00:18:41.644	Neutral
00:18:55.633	Unknown
00:19:00.967	Neutral
00:19:02.175	Unknown
00:19:03.584	Neutral
00:19:31.461	Unknown
00:19:32.065	Neutral
00:19:33.172	Unknown
00:19:34.481	Neutral
00:19:46.658	Unknown
00:19:51.288	Neutral
00:20:29.833	Unknown
00:20:30.739	Neutral
00:20:41.004	Unknown
00:20:44.225	Neutral
00:20:45.030	Unknown
00:20:48.452	Neutral
00:20:50.968	Unknown
00:20:51.874	Neutral
00:20:57.208	Unknown
00:21:03.447	Neutral
00:21:08.379	Unknown
00:21:24.582	Neutral
00:21:26.494	Unknown
00:21:44.207	Neutral
00:21:45.213	Unknown
00:21:47.126	Neutral
00:21:50.547	Unknown
00:21:51.151	Neutral
00:21:55.177	Unknown
00:21:56.083	Neutral
00:21:56.988	Unknown
00:22:01.618	Neutral
00:22:02.322	Unknown
00:22:05.845	Neutral
00:22:10.676	Unknown
00:22:11.279	Neutral
00:22:12.688	Unknown
00:22:27.986	Neutral
00:22:29.495	Unknown
00:22:30.099	Neutral
00:22:31.508	Unknown
00:22:32.112	Neutral
00:22:33.320	Unknown
00:22:33.924	Neutral
00:22:40.667	Unknown
00:22:52.442	Neutral
00:22:53.448	Unknown
00:22:54.052	Neutral
00:22:56.669	Unknown
00:23:00.493	Neutral
00:23:01.197	Unknown
00:23:01.801	Neutral
00:23:03.110	Unknown
00:23:27.465	Neutral
00:24:13.357	Unknown
00:24:15.974	Neutral
00:24:20.905	Unknown
00:24:21.509	Neutral
00:24:28.252	Unknown
00:24:28.856	Neutral
00:24:35.297	Unknown
00:24:37.310	Neutral
00:25:01.463	Unknown
00:25:02.872	Neutral
00:25:09.213	Unknown
00:25:15.553	Neutral
00:25:24.108	Sad
00:25:26.020	Neutral
00:25:33.266	Sad
00:25:34.474	Neutral
00:28:20.733	Sad
00:28:21.538	Neutral
00:28:39.049	Sad
00:28:40.962	Neutral
00:30:59.444	Unknown
00:31:10.514	Neutral
00:31:11.521	Unknown
00:31:15.144	Neutral
00:31:16.049	Unknown
00:31:21.082	Neutral
00:31:22.390	Unknown
00:31:24.403	Neutral
00:32:01.942	END
