Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/6/2023 22:49:37.802
Filename	C:\Charles-Pension\Session-11212022\22-11\PC2-22-11-2022-14-37-32.mp4
Frame rate	7.173132264

Age	Gender
18.000000000	Male


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.254	Neutral
00:01:03.988	Sad
00:01:04.685	Neutral
00:01:07.055	Sad
00:01:08.171	Neutral
00:01:12.771	Sad
00:01:16.953	Neutral
00:01:17.929	Sad
00:01:19.184	Neutral
00:02:23.730	Unknown
00:02:24.288	Neutral
00:02:29.864	Sad
00:02:30.701	Neutral
00:02:33.768	Sad
00:02:35.859	Neutral
00:03:09.596	Happy
00:03:10.990	Neutral
00:05:19.107	Sad
00:05:21.198	Neutral
00:05:47.546	Sad
00:05:48.243	Neutral
00:06:14.313	Sad
00:06:23.235	Neutral
00:06:30.763	Sad
00:06:31.600	Neutral
00:06:39.825	Sad
00:06:50.420	Neutral
00:06:51.256	Sad
00:07:06.591	Neutral
00:07:10.355	Sad
00:07:11.471	Neutral
00:07:22.066	Sad
00:07:23.460	Neutral
00:07:53.851	Sad
00:08:03.470	Neutral
00:08:37.904	Sad
00:08:38.741	Neutral
00:08:40.414	Sad
00:08:43.760	Neutral
00:08:45.154	Sad
00:08:47.384	Neutral
00:08:48.221	Sad
00:08:51.288	Neutral
00:08:52.542	Sad
00:08:53.518	Neutral
00:08:58.119	Sad
00:09:02.998	Neutral
00:09:05.786	Sad
00:09:06.483	Neutral
00:09:07.180	Sad
00:09:13.732	Neutral
00:09:15.545	Sad
00:09:19.309	Neutral
00:09:23.770	Sad
00:09:35.620	Neutral
00:09:37.153	Sad
00:09:48.445	Neutral
00:10:05.453	Sad
00:10:25.946	Neutral
00:10:27.480	Sad
00:10:49.088	Neutral
00:11:16.413	Sad
00:11:32.166	Neutral
00:11:33.002	Sad
00:11:49.174	Neutral
00:11:55.308	Sad
00:12:08.691	Neutral
00:12:10.085	Sad
00:12:12.176	Neutral
00:12:21.656	Sad
00:12:35.457	Neutral
00:12:36.852	Sad
00:12:38.385	Neutral
00:12:51.490	Sad
00:12:54.557	Neutral
00:12:57.345	Sad
00:13:32.197	Neutral
00:13:55.339	Sad
00:13:58.545	Neutral
00:13:59.382	Sad
00:14:01.055	Neutral
00:14:15.832	Unknown
00:14:16.529	Neutral
00:14:21.408	Sad
00:14:24.615	Neutral
00:14:39.253	Sad
00:14:40.926	Neutral
00:14:44.690	Sad
00:14:48.314	Angry
00:14:49.011	Sad
00:15:03.510	Neutral
00:15:41.150	Sad
00:16:06.802	Neutral
00:16:11.123	Sad
00:16:18.512	Angry
00:16:21.021	Sad
00:16:36.775	Angry
00:16:37.890	Sad
00:16:38.587	Angry
00:16:41.096	Sad
00:16:41.933	Angry
00:16:45.139	Sad
00:17:01.729	Neutral
00:17:03.959	Sad
00:17:07.445	Angry
00:17:08.281	Sad
00:17:19.155	Neutral
00:17:20.549	Sad
00:17:31.005	Neutral
00:17:35.326	Happy
00:17:36.163	Neutral
00:17:44.388	Happy
00:17:45.503	Neutral
00:17:59.026	Sad
00:18:05.021	Neutral
00:18:17.567	Sad
00:18:19.380	Neutral
00:18:23.423	Angry
00:18:31.090	Neutral
00:19:01.760	Sad
00:19:02.875	Neutral
00:20:44.365	Sad
00:20:46.317	Neutral
00:22:39.378	Happy
00:22:41.469	Neutral
00:25:00.460	Unknown
00:25:06.454	Neutral
00:25:23.741	Unknown
00:25:24.996	Neutral
00:25:26.111	Unknown
00:29:53.080	END
