Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/6/2023 23:12:44.458
Filename	C:\Charles-Pension\Session-11212022\22-11\PC4-22-11-2022-16-03-30.mp4
Frame rate	7.177371196

Age	Gender
30.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.253	Neutral
00:00:03.622	Happy
00:00:05.015	Neutral
00:00:14.489	Happy
00:00:17.973	Neutral
00:00:38.314	Sad
00:00:39.150	Neutral
00:00:41.937	Sad
00:00:42.773	Neutral
00:00:56.427	Sad
00:01:00.607	Neutral
00:01:03.254	Sad
00:01:06.737	Neutral
00:01:07.434	Sad
00:01:08.827	Neutral
00:01:15.793	Sad
00:01:18.162	Neutral
00:01:25.128	Sad
00:01:25.825	Neutral
00:01:27.915	Sad
00:01:28.890	Neutral
00:01:30.701	Sad
00:01:31.537	Neutral
00:01:44.355	Sad
00:01:45.331	Neutral
00:01:53.551	Sad
00:01:55.083	Neutral
00:01:57.731	Sad
00:01:58.706	Neutral
00:02:00.656	Sad
00:02:03.025	Neutral
00:03:29.826	Sad
00:03:33.309	Neutral
00:03:40.554	Sad
00:03:42.226	Neutral
00:04:30.154	Sad
00:04:31.687	Neutral
00:04:32.801	Sad
00:04:35.170	Neutral
00:05:03.732	Sad
00:05:04.986	Neutral
00:05:36.474	Sad
00:05:38.982	Neutral
00:05:40.514	Sad
00:05:44.137	Neutral
00:05:50.824	Sad
00:05:53.890	Neutral
00:05:57.930	Sad
00:06:00.856	Neutral
00:06:01.831	Sad
00:06:06.011	Neutral
00:06:07.126	Sad
00:06:14.371	Neutral
00:06:20.501	Sad
00:06:21.894	Neutral
00:06:25.517	Sad
00:06:26.213	Neutral
00:06:46.137	Sad
00:06:46.973	Neutral
00:07:09.683	Sad
00:07:10.519	Neutral
00:07:11.773	Sad
00:07:15.117	Neutral
00:07:32.394	Sad
00:07:33.090	Neutral
00:09:09.783	Sad
00:09:10.619	Neutral
00:09:44.893	Sad
00:09:48.516	Neutral
00:10:04.817	Sad
00:10:05.514	Neutral
00:10:08.022	Sad
00:10:08.718	Neutral
00:10:09.554	Sad
00:10:10.251	Neutral
00:10:21.397	Sad
00:10:22.094	Neutral
00:10:22.930	Sad
00:10:25.298	Neutral
00:10:26.413	Sad
00:10:27.249	Neutral
00:11:08.489	Sad
00:11:09.325	Neutral
00:11:16.013	Sad
00:11:16.710	Neutral
00:11:31.060	Sad
00:11:31.757	Neutral
00:15:05.763	Sad
00:15:06.877	Neutral
00:15:15.376	Sad
00:15:16.630	Neutral
00:15:18.442	Sad
00:15:19.278	Neutral
00:15:21.785	Sad
00:15:22.761	Neutral
00:15:25.269	Sad
00:15:26.244	Neutral
00:15:28.473	Sad
00:15:30.284	Neutral
00:16:17.795	Sad
00:16:18.491	Neutral
00:16:33.399	Sad
00:16:35.211	Neutral
00:18:30.991	Sad
00:18:31.688	Neutral
00:21:20.552	Sad
00:21:21.249	Neutral
00:21:32.255	Sad
00:21:33.788	Neutral
00:21:41.590	Sad
00:21:43.680	Neutral
00:22:06.390	Sad
00:22:08.759	Neutral
00:22:23.110	Sad
00:22:23.806	Neutral
00:22:33.420	Sad
00:22:34.116	Neutral
00:22:44.148	Sad
00:22:46.517	Neutral
00:23:02.957	Sad
00:23:03.654	Neutral
00:23:13.128	Sad
00:23:13.825	Neutral
00:23:39.461	Sad
00:23:40.297	Neutral
00:24:11.367	Sad
00:24:13.735	Neutral
00:24:17.218	Sad
00:24:20.980	Neutral
00:24:26.971	Sad
00:24:28.225	Neutral
00:24:29.618	Sad
00:24:31.012	Neutral
00:24:37.699	Sad
00:24:38.814	Neutral
00:24:46.198	Sad
00:24:48.149	Neutral
00:24:48.985	Sad
00:24:50.517	Neutral
00:24:52.189	Unknown
00:24:53.443	Sad
00:24:58.738	Neutral
00:25:01.246	Sad
00:25:02.221	Neutral
00:25:55.026	Sad
00:25:56.001	Neutral
00:25:58.787	Sad
00:25:59.484	Neutral
00:26:15.367	Sad
00:26:16.621	Neutral
00:26:18.990	Sad
00:26:21.776	Neutral
00:26:23.309	Unknown
00:26:25.260	Neutral
00:26:39.332	Sad
00:26:40.028	Neutral
00:26:45.741	Sad
00:26:46.995	Neutral
00:26:51.174	Sad
00:26:52.289	Neutral
00:27:23.220	Sad
00:27:26.006	Neutral
00:28:15.606	Sad
00:28:16.442	Neutral
00:28:17.836	Sad
00:28:20.204	Neutral
00:28:21.737	Sad
00:28:22.991	Neutral
00:29:23.737	Sad
00:29:24.434	Neutral
00:29:35.301	Unknown
00:29:36.555	Sad
00:29:37.949	Neutral
00:29:53.414	Sad
00:29:57.872	Neutral
00:29:58.569	Sad
00:30:00.101	Neutral
00:30:00.937	Sad
00:30:02.470	Neutral
00:30:03.445	Sad
00:30:04.421	Neutral
00:30:06.789	Sad
00:30:07.486	Neutral
00:30:13.059	Sad
00:30:14.591	Neutral
00:30:15.288	Sad
00:30:17.099	Neutral
00:30:20.304	Sad
00:30:21.000	Neutral
00:30:23.369	Sad
00:30:24.762	Neutral
00:30:32.704	Sad
00:30:36.326	Neutral
00:30:37.720	Sad
00:30:38.556	Neutral
00:30:49.562	Sad
00:30:50.398	Neutral
00:30:52.210	Sad
00:30:53.185	Neutral
00:30:57.922	Sad
00:30:58.619	Neutral
00:31:05.306	Sad
00:31:07.257	Neutral
00:31:10.740	Sad
00:31:13.527	Neutral
00:31:14.223	Sad
00:31:19.796	Neutral
00:31:29.967	Sad
00:31:32.893	Neutral
00:31:33.868	Sad
00:31:38.188	Neutral
00:31:38.884	Sad
00:31:40.974	Neutral
00:32:45.900	Unknown
00:32:46.458	Neutral
00:32:58.022	Sad
00:33:01.366	Neutral
00:33:04.013	Sad
00:33:04.988	Neutral
00:33:07.357	Sad
00:33:09.029	Neutral
00:33:10.840	Sad
00:33:11.536	Neutral
00:33:14.323	Sad
00:33:19.478	Neutral
00:33:25.190	Sad
00:33:31.460	Neutral
00:33:41.770	Sad
00:33:49.433	Neutral
00:33:59.047	Sad
00:34:01.415	Neutral
00:34:09.357	Unknown
00:36:37.879	END
