Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/18/2022 13:23:42.858
Filename	C:\Charles-Pension\Session-11112022\15-11\PC10-15-11-2022-16-09-22.mp4
Frame rate	7.147408727

Age	Gender
26.000000000	Male


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.259	Neutral
00:00:32.039	Angry
00:00:32.879	Neutral
00:01:10.095	Surprised
00:01:11.214	Neutral
00:02:25.227	Angry
00:02:25.927	Neutral
00:06:35.667	Angry
00:06:36.507	Neutral
00:08:51.801	Disgusted
00:08:52.500	Neutral
00:09:29.297	Angry
00:09:33.354	Neutral
00:09:34.194	Angry
00:09:36.572	Neutral
00:09:40.630	Angry
00:09:43.148	Neutral
00:10:40.371	Angry
00:10:46.248	Neutral
00:10:55.202	Angry
00:10:55.902	Neutral
00:11:01.778	Angry
00:11:02.757	Neutral
00:11:16.608	Angry
00:11:19.267	Sad
00:11:19.966	Neutral
00:12:49.649	Angry
00:12:51.608	Neutral
00:13:40.017	Angry
00:13:42.116	Neutral
00:13:49.531	Angry
00:13:56.107	Neutral
00:13:59.884	Angry
00:14:01.004	Neutral
00:14:04.222	Angry
00:14:08.139	Neutral
00:14:09.258	Angry
00:14:09.958	Sad
00:14:11.077	Neutral
00:14:17.793	Sad
00:14:18.632	Neutral
00:14:38.360	Angry
00:14:39.619	Neutral
00:15:49.295	Angry
00:15:49.994	Neutral
00:15:50.694	Angry
00:15:51.953	Neutral
00:15:57.969	Unknown
00:15:58.669	Neutral
00:16:00.487	Sad
00:16:02.866	Neutral
00:16:04.545	Sad
00:16:05.524	Neutral
00:16:08.882	Unknown
00:16:10.421	Neutral
00:16:15.038	Angry
00:16:16.857	Neutral
00:16:21.754	Unknown
00:16:22.453	Neutral
00:18:40.545	Angry
00:18:43.204	Neutral
00:18:44.743	Angry
00:18:52.018	Neutral
00:18:53.837	Angry
00:18:56.635	Neutral
00:18:59.573	Angry
00:19:00.553	Neutral
00:19:02.791	Angry
00:19:07.268	Unknown
00:19:07.828	Angry
00:19:23.078	Neutral
00:19:23.918	Surprised
00:19:25.317	Neutral
00:19:26.296	Angry
00:19:26.996	Neutral
00:20:36.112	Unknown
00:20:39.330	Neutral
00:20:47.305	Angry
00:20:50.383	Neutral
00:20:52.481	Angry
00:20:55.979	Neutral
00:21:30.537	Sad
00:21:31.517	Neutral
00:21:37.952	Angry
00:21:43.689	Neutral
00:21:44.528	Angry
00:21:45.648	Neutral
00:22:39.793	Angry
00:22:41.192	Neutral
00:22:44.830	Angry
00:22:53.504	Neutral
00:23:18.688	Happy
00:23:19.528	Neutral
00:23:26.943	Angry
00:23:27.922	Neutral
00:23:56.324	Unknown
00:23:57.583	Neutral
00:23:59.542	Angry
00:24:01.921	Neutral
00:24:05.978	Angry
00:24:08.776	Neutral
00:24:14.653	Angry
00:24:15.492	Neutral
00:24:18.010	Angry
00:24:18.990	Neutral
00:24:20.529	Angry
00:24:21.928	Neutral
00:24:23.607	Angry
00:24:26.405	Neutral
00:25:01.103	Angry
00:25:04.181	Neutral
00:25:07.259	Angry
00:25:08.099	Neutral
00:25:39.858	Angry
00:25:43.356	Neutral
00:26:26.588	Angry
00:26:28.267	Neutral
00:26:31.066	Angry
00:26:33.304	Neutral
00:26:40.580	Angry
00:26:42.958	Neutral
00:26:44.077	Angry
00:26:46.316	Neutral
00:26:49.814	Angry
00:26:51.353	Neutral
00:26:55.270	Angry
00:26:56.250	Neutral
00:26:57.229	Angry
00:27:05.344	Neutral
00:27:51.934	Angry
00:27:52.774	Neutral
00:28:02.008	Sad
00:28:02.707	Neutral
00:28:32.089	Sad
00:28:34.747	Neutral
00:28:39.504	Angry
00:28:48.598	Neutral
00:28:49.717	Angry
00:28:51.536	Neutral
00:28:53.775	Angry
00:28:54.754	Neutral
00:28:57.832	Angry
00:28:59.091	Neutral
00:29:09.585	Angry
00:29:11.823	Neutral
00:30:21.079	Sad
00:30:25.136	Neutral
00:34:22.845	Angry
00:34:24.804	Neutral
00:34:49.148	Angry
00:35:08.876	Neutral
00:35:09.855	Angry
00:35:14.052	Neutral
00:36:08.897	Angry
00:36:10.297	Neutral
00:36:53.949	Angry
00:36:58.986	Unknown
00:37:00.525	Angry
00:37:04.022	Neutral
00:37:41.658	Angry
00:37:45.856	Neutral
00:37:47.674	Angry
00:37:48.374	Unknown
00:37:51.032	Angry
00:37:53.411	Unknown
00:37:56.069	Angry
00:37:57.468	Neutral
00:38:01.246	Angry
00:38:04.184	Neutral
00:38:20.414	Unknown
00:38:50.075	Neutral
00:38:52.173	Unknown
00:38:59.029	Neutral
00:38:59.868	END
