Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/18/2022 14:20:11.312
Filename	C:\Charles-Pension\Session-11112022\15-11\PC6-15-11-2022-14-46-33.mp4
Frame rate	6.553948839

Age	Gender
23.000000000	Male


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.373	Neutral
00:00:06.713	Sad
00:00:07.476	Neutral
00:00:18.309	Sad
00:00:20.445	Neutral
00:00:22.886	Sad
00:00:23.649	Neutral
00:00:36.008	Unknown
00:00:38.450	Sad
00:00:39.823	Neutral
00:00:41.043	Sad
00:00:43.027	Neutral
00:00:47.757	Sad
00:00:48.978	Neutral
00:00:52.640	Sad
00:00:53.402	Neutral
00:00:59.506	Sad
00:01:01.337	Neutral
00:01:06.219	Sad
00:01:07.135	Neutral
00:01:21.172	Sad
00:01:25.597	Neutral
00:01:43.449	Sad
00:01:48.484	Unknown
00:01:49.857	Neutral
00:02:17.932	Sad
00:02:21.136	Neutral
00:03:17.438	Sad
00:03:18.353	Neutral
00:03:22.625	Sad
00:03:23.693	Neutral
00:03:41.240	Sad
00:03:42.308	Neutral
00:03:43.224	Sad
00:03:47.496	Neutral
00:03:50.090	Sad
00:03:55.735	Neutral
00:03:56.956	Sad
00:03:58.634	Unknown
00:04:00.007	Neutral
00:04:07.484	Sad
00:04:08.399	Neutral
00:04:18.317	Sad
00:04:23.047	Neutral
00:04:28.692	Sad
00:04:31.134	Unknown
00:04:32.507	Neutral
00:04:49.138	Sad
00:04:49.901	Neutral
00:05:01.955	Sad
00:05:05.006	Neutral
00:05:11.720	Sad
00:05:15.077	Neutral
00:05:16.603	Unknown
00:05:17.213	Neutral
00:05:21.027	Sad
00:05:24.537	Neutral
00:05:26.520	Sad
00:05:32.929	Neutral
00:05:33.844	Sad
00:05:34.607	Neutral
00:05:36.896	Sad
00:05:45.135	Neutral
00:05:45.898	Sad
00:05:50.475	Neutral
00:05:54.290	Sad
00:05:55.816	Neutral
00:06:52.270	Sad
00:06:53.186	Neutral
00:06:54.101	Sad
00:07:21.718	Neutral
00:07:22.633	Sad
00:07:31.788	Neutral
00:07:32.551	Sad
00:07:38.807	Neutral
00:07:39.570	Sad
00:07:46.283	Neutral
00:07:59.710	Disgusted
00:08:00.473	Neutral
00:08:01.999	Sad
00:08:08.407	Neutral
00:08:25.801	Sad
00:08:29.311	Neutral
00:08:59.216	Sad
00:09:00.437	Neutral
00:09:01.200	Sad
00:09:03.946	Neutral
00:10:04.673	Sad
00:10:06.199	Neutral
00:10:16.269	Sad
00:10:18.863	Neutral
00:10:51.210	Sad
00:10:52.736	Neutral
00:11:01.585	Sad
00:11:02.959	Neutral
00:11:17.454	Sad
00:11:18.217	Neutral
00:11:21.268	Sad
00:11:22.031	Neutral
00:11:29.965	Sad
00:11:30.881	Neutral
00:11:49.343	Unknown
00:11:52.242	Neutral
00:11:54.531	Disgusted
00:11:55.293	Neutral
00:11:56.209	Disgusted
00:11:57.124	Neutral
00:12:04.448	Unknown
00:12:07.347	Disgusted
00:12:12.840	Neutral
00:12:14.061	Disgusted
00:12:14.976	Neutral
00:12:35.422	Unknown
00:12:37.558	Neutral
00:12:39.847	Sad
00:12:40.762	Neutral
00:12:47.476	Sad
00:12:48.239	Neutral
00:12:50.375	Unknown
00:12:52.511	Neutral
00:13:13.109	Unknown
00:13:15.856	Neutral
00:13:17.534	Sad
00:13:20.128	Neutral
00:13:22.111	Disgusted
00:13:23.027	Neutral
00:13:28.062	Disgusted
00:13:28.825	Neutral
00:13:46.829	Sad
00:13:47.592	Neutral
00:13:49.576	Sad
00:13:51.559	Neutral
00:14:12.005	Disgusted
00:14:13.073	Neutral
00:14:22.380	Unknown
00:14:27.568	Neutral
