Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/12/2023 11:56:32.855
Filename	C:\Charles-Pension\Session-11212022\28-11\PC7-28-11-2022-16-08-46.mp4
Frame rate	6.887314207

Age	Gender
29.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.306	Neutral
00:00:26.860	Sad
00:00:27.732	Neutral
00:00:38.476	Happy
00:00:41.380	Neutral
00:01:04.901	Happy
00:01:05.627	Neutral
00:03:33.435	Sad
00:03:34.742	Neutral
00:03:44.906	Sad
00:03:45.632	Neutral
00:04:43.129	Sad
00:04:43.855	Neutral
00:05:14.926	Sad
00:05:15.652	Neutral
00:05:18.556	Sad
00:05:19.282	Neutral
00:05:39.609	Sad
00:05:40.626	Neutral
00:05:47.305	Sad
00:05:51.515	Neutral
00:05:52.241	Sad
00:05:56.162	Neutral
00:05:57.614	Sad
00:05:58.485	Neutral
00:06:24.329	Happy
00:06:26.072	Neutral
00:07:26.182	Sad
00:07:27.489	Neutral
00:07:37.072	Sad
00:07:37.943	Neutral
00:07:42.154	Sad
00:07:43.025	Neutral
00:07:48.397	Sad
00:07:51.156	Neutral
00:07:52.317	Sad
00:07:54.495	Neutral
00:07:56.963	Sad
00:07:58.561	Neutral
00:07:59.432	Sad
00:08:04.659	Unknown
00:08:05.965	Neutral
00:08:09.595	Sad
00:08:11.773	Neutral
00:08:14.967	Sad
00:08:17.581	Neutral
00:08:19.614	Sad
00:08:20.630	Neutral
00:08:28.761	Sad
00:08:30.358	Neutral
00:08:31.374	Sad
00:08:37.327	Neutral
00:09:13.771	Happy
00:09:15.223	Angry
00:09:16.675	Neutral
00:09:17.691	Sad
00:09:19.869	Neutral
00:09:21.612	Sad
00:09:23.209	Neutral
00:09:25.242	Sad
00:09:26.403	Neutral
00:09:27.274	Happy
00:09:28.291	Neutral
00:09:53.409	Sad
00:10:04.154	Neutral
00:10:12.865	Sad
00:10:14.172	Neutral
00:10:20.996	Sad
00:10:21.722	Neutral
00:10:36.097	Sad
00:10:36.822	Neutral
00:11:05.426	Sad
00:11:08.184	Neutral
00:11:09.201	Sad
00:11:10.217	Neutral
00:11:14.863	Sad
00:11:18.058	Neutral
00:11:21.107	Sad
00:11:27.641	Neutral
00:11:33.013	Sad
00:11:34.029	Neutral
00:11:35.771	Sad
00:11:37.949	Neutral
00:11:48.694	Sad
00:11:50.581	Neutral
00:11:51.888	Sad
00:11:54.066	Neutral
00:11:58.712	Sad
00:12:01.761	Neutral
00:12:03.068	Sad
00:12:04.084	Neutral
00:12:06.553	Sad
00:12:07.279	Neutral
00:12:08.295	Happy
00:12:09.311	Neutral
00:12:20.927	Sad
00:12:22.960	Neutral
00:12:26.154	Sad
00:12:27.025	Neutral
00:12:27.751	Sad
00:12:36.608	Neutral
00:12:38.350	Sad
00:12:41.254	Neutral
00:13:01.581	Sad
00:13:02.888	Neutral
00:13:17.698	Sad
00:13:19.150	Neutral
00:13:27.716	Sad
00:13:29.894	Neutral
00:13:31.201	Sad
00:13:32.217	Neutral
00:13:44.995	Sad
00:13:46.011	Neutral
00:14:01.692	Sad
00:14:13.743	Neutral
00:14:16.937	Sad
00:14:18.099	Neutral
00:14:44.960	Sad
00:14:47.283	Neutral
00:15:47.829	Sad
00:15:49.281	Neutral
00:16:13.383	Sad
00:16:14.254	Neutral
00:16:17.594	Sad
00:16:18.755	Neutral
00:16:31.242	Sad
00:16:35.308	Neutral
00:16:39.954	Angry
00:16:44.310	Neutral
00:17:05.944	Sad
00:17:06.960	Neutral
00:17:32.659	Sad
00:17:33.531	Neutral
00:17:47.905	Sad
00:17:50.518	Neutral
00:17:54.874	Sad
00:18:07.216	Neutral
00:18:09.974	Sad
00:18:15.201	Neutral
00:18:16.218	Sad
00:18:18.977	Neutral
00:18:20.138	Sad
00:18:21.445	Neutral
00:18:22.316	Sad
00:18:27.398	Neutral
00:18:40.030	Sad
00:18:45.547	Unknown
00:18:46.854	Angry
00:18:55.420	Unknown
00:18:56.727	Neutral
00:18:59.921	Angry
00:19:00.647	Neutral
00:19:05.148	Sad
00:19:09.795	Neutral
00:19:13.424	Sad
00:19:14.296	Neutral
00:19:21.555	Sad
00:19:24.750	Neutral
00:19:26.782	Sad
00:19:32.735	Unknown
00:19:33.316	Sad
00:19:35.930	Unknown
00:19:37.236	Neutral
00:19:40.721	Sad
00:19:41.447	Neutral
00:19:50.594	Sad
00:19:55.966	Neutral
00:19:58.580	Sad
00:20:00.467	Neutral
00:20:01.339	Sad
00:20:02.065	Neutral
00:20:04.097	Sad
00:20:08.018	Angry
00:20:08.744	Neutral
00:20:09.905	Sad
00:20:11.067	Neutral
00:20:14.261	Angry
00:20:15.132	Neutral
00:20:17.020	Sad
00:20:18.617	Neutral
00:20:19.488	Sad
00:20:28.345	Neutral
00:20:35.459	Sad
00:20:36.766	Neutral
00:20:44.607	Angry
00:20:45.333	Neutral
00:20:46.494	Happy
00:20:47.510	Neutral
00:20:55.641	Unknown
00:20:56.367	Neutral
00:20:58.255	Unknown
00:21:00.578	Neutral
00:21:03.046	Unknown
00:21:03.917	Neutral
00:21:12.920	END
