Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/12/2023 11:31:50.386
Filename	C:\Charles-Pension\Session-11212022\28-11\PC3-28-11-2022-15-55-53.mp4
Frame rate	6.669826667

Age	Gender
19.000000000	Male


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.349	Neutral
00:01:19.762	Sad
00:01:20.511	Neutral
00:01:22.161	Sad
00:01:24.709	Neutral
00:02:15.835	Unknown
00:02:16.585	Neutral
00:02:26.180	Sad
00:02:30.078	Neutral
00:02:49.119	Unknown
00:02:50.469	Neutral
00:03:43.094	Sad
00:03:45.043	Neutral
00:05:34.791	Sad
00:05:36.290	Neutral
00:05:53.682	Sad
00:05:54.581	Neutral
00:06:12.723	Sad
00:06:13.772	Neutral
00:07:24.689	Unknown
00:07:25.588	Neutral
00:08:06.819	Sad
00:08:09.667	Neutral
00:08:11.017	Sad
00:08:12.516	Neutral
00:08:22.111	Sad
00:08:23.461	Neutral
00:08:25.260	Sad
00:08:27.809	Neutral
00:08:28.558	Sad
00:08:30.957	Neutral
00:09:04.991	Sad
00:09:06.341	Neutral
00:09:07.090	Sad
00:09:08.140	Neutral
00:09:13.087	Sad
00:09:13.837	Neutral
00:10:05.263	Sad
00:10:08.561	Neutral
00:10:21.755	Sad
00:10:27.752	Neutral
00:10:28.951	Sad
00:10:35.248	Neutral
00:11:45.415	Sad
00:11:46.315	Neutral
00:11:56.510	Sad
00:12:04.606	Neutral
00:12:10.153	Sad
00:12:11.503	Neutral
00:13:04.278	Sad
00:13:05.477	Neutral
00:13:09.975	Sad
00:13:12.674	Neutral
00:13:51.355	Sad
00:13:52.705	Neutral
00:14:40.682	Sad
00:14:44.880	Neutral
00:14:49.678	Sad
00:14:50.877	Neutral
00:14:51.927	Sad
00:14:52.826	Neutral
00:14:54.026	Sad
00:14:55.975	Neutral
00:15:05.570	Sad
00:15:08.269	Neutral
00:16:01.344	Sad
00:16:03.893	Neutral
00:17:28.303	Sad
00:17:29.502	Neutral
00:17:32.201	Sad
00:17:34.150	Neutral
00:17:35.649	Sad
00:17:38.498	Neutral
00:18:10.433	Sad
00:18:11.482	Neutral
00:19:09.055	Sad
00:19:11.304	Neutral
00:19:15.202	Sad
00:19:19.100	Unknown
00:19:21.199	Sad
00:19:23.148	Neutral
00:20:59.552	Sad
00:21:07.649	Neutral
00:21:13.946	Sad
00:21:15.145	Neutral
00:21:19.343	Sad
00:21:20.093	Neutral
00:21:20.992	Sad
00:21:35.835	Neutral
00:21:36.885	Sad
00:21:38.384	Unknown
00:21:39.134	Sad
00:21:42.882	Neutral
00:21:46.630	Unknown
00:21:47.980	Sad
00:21:49.179	Neutral
00:21:49.929	Sad
00:21:51.728	Neutral
00:21:54.726	Sad
00:22:02.822	Neutral
00:22:03.572	Sad
00:22:04.472	Neutral
00:22:07.920	Sad
00:22:08.820	Neutral
00:22:18.565	Sad
00:22:20.514	Neutral
00:22:21.863	Sad
00:22:23.513	Neutral
00:22:24.712	Sad
00:22:27.411	Neutral
00:22:40.755	Sad
00:22:41.504	Neutral
00:22:53.798	Sad
00:22:55.148	Neutral
00:23:01.145	Sad
00:23:02.494	Neutral
00:23:03.544	Sad
00:23:04.743	Neutral
00:23:07.742	Sad
00:23:11.040	Neutral
00:23:18.836	Sad
00:23:21.685	Neutral
00:23:33.979	Sad
00:23:42.675	Neutral
00:24:13.860	Sad
00:24:15.360	Neutral
00:24:23.756	Sad
00:24:24.655	Neutral
00:24:32.152	Sad
00:24:33.501	Neutral
00:24:35.000	Sad
00:24:37.999	Neutral
00:24:40.548	Sad
00:24:41.897	Neutral
00:24:57.939	END
