Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/21/2022 00:08:26.420
Filename	C:\Charles-Pension\Session-11112022\17-11\PC13-17-11-2022-15-38-57.mp4
Frame rate	6.018618068

Age	Gender
26.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.495	Neutral
00:00:27.913	Sad
00:00:32.897	Neutral
00:00:46.522	Sad
00:00:48.682	Neutral
00:01:09.118	Sad
00:01:11.777	Neutral
00:01:15.931	Sad
00:01:17.094	Neutral
00:01:18.257	Sad
00:01:23.407	Neutral
00:01:27.893	Sad
00:01:34.706	Neutral
00:01:50.158	Sad
00:01:51.155	Neutral
00:02:02.121	Sad
00:02:04.613	Neutral
00:02:14.582	Sad
00:02:17.573	Neutral
00:02:25.880	Sad
00:02:26.711	Neutral
00:02:44.157	Angry
00:02:53.627	Neutral
00:02:55.455	Sad
00:02:58.280	Neutral
00:03:11.406	Sad
00:03:14.562	Neutral
00:03:50.617	Disgusted
00:03:52.279	Neutral
00:03:54.106	Sad
00:03:55.103	Neutral
00:04:03.079	Sad
00:04:06.235	Neutral
00:04:10.722	Sad
00:04:11.718	Neutral
00:04:12.549	Sad
00:04:23.017	Neutral
00:04:34.315	Sad
00:04:39.299	Neutral
00:05:08.210	Sad
00:05:09.041	Neutral
00:05:10.204	Sad
00:05:19.176	Neutral
00:05:31.139	Sad
00:05:31.969	Neutral
00:05:53.735	Angry
00:05:55.397	Neutral
00:05:57.058	Sad
00:05:57.889	Neutral
00:06:00.714	Sad
00:06:01.544	Neutral
00:06:20.652	Unknown
00:06:22.147	Angry
00:06:23.975	Neutral
00:06:31.950	Unknown
00:06:46.073	Neutral
00:07:12.989	Sad
00:07:14.152	Neutral
00:07:16.312	Angry
00:07:19.469	Unknown
00:07:34.755	Neutral
00:07:55.025	Sad
00:07:56.189	Neutral
00:07:58.515	Angry
00:08:00.176	Unknown
00:08:02.835	Neutral
00:08:03.831	Angry
00:08:05.825	Neutral
00:08:10.145	Sad
00:08:16.127	Neutral
00:08:24.102	Unknown
00:08:24.933	Happy
00:08:25.930	Unknown
00:08:29.751	Neutral
00:08:33.074	Unknown
00:08:34.569	Neutral
00:08:37.892	Sad
00:08:39.056	Neutral
00:08:45.203	Sad
00:08:51.018	Neutral
00:08:55.338	Sad
00:08:56.834	Neutral
00:08:59.326	Sad
00:09:01.486	Neutral
00:09:14.612	Unknown
00:09:19.763	Neutral
00:09:21.092	Unknown
00:09:25.578	Neutral
00:09:52.328	Sad
00:09:54.488	Neutral
00:09:58.143	Sad
00:10:00.636	Neutral
00:10:01.799	Sad
00:10:08.943	Unknown
00:10:13.762	Neutral
00:10:27.386	Sad
00:10:33.201	Neutral
00:10:57.127	Unknown
00:11:13.410	Neutral
00:11:19.890	Sad
00:11:21.053	Neutral
00:11:22.050	Sad
00:11:25.373	Neutral
00:11:27.200	Sad
00:11:28.363	Neutral
00:11:35.840	Sad
00:11:39.496	Neutral
00:11:42.486	Sad
00:11:43.649	Neutral
00:11:52.455	Sad
00:11:54.117	Neutral
00:12:11.563	Sad
00:12:12.394	Neutral
00:12:14.221	Sad
00:12:16.880	Unknown
00:12:17.710	Neutral
00:12:19.372	Happy
00:12:22.861	Neutral
00:12:35.821	Unknown
00:12:36.984	Sad
00:12:38.645	Neutral
00:12:43.962	Happy
00:12:45.956	Neutral
00:12:47.285	Happy
00:12:51.938	Unknown
00:12:59.414	Happy
00:13:00.245	Neutral
00:13:01.408	Happy
00:13:03.900	Neutral
00:13:09.882	Unknown
00:13:12.208	Neutral
00:13:18.356	Unknown
00:13:19.186	Neutral
00:13:24.503	Sad
00:13:26.995	Neutral
00:13:40.454	Angry
00:13:43.444	Neutral
00:13:48.263	Sad
00:13:53.912	Neutral
00:14:36.779	Sad
00:14:37.776	Neutral
00:14:38.773	Sad
00:14:53.560	Unknown
00:15:04.028	Sad
00:15:08.680	Neutral
00:15:10.009	Sad
00:15:11.006	Neutral
00:15:45.399	Unknown
00:15:46.230	Neutral
00:16:15.306	Unknown
00:16:28.100	Neutral
00:16:33.085	Sad
00:16:35.577	Neutral
00:16:43.220	Sad
00:16:45.047	Neutral
00:16:49.367	Angry
00:16:54.186	Sad
00:16:57.675	Neutral
00:17:07.644	Sad
00:17:11.466	Neutral
00:17:18.444	Sad
00:17:20.105	Unknown
00:17:21.767	Neutral
00:17:29.576	Angry
00:17:30.407	Neutral
00:17:33.397	Sad
00:17:43.200	Neutral
00:18:05.631	Sad
00:18:23.243	Neutral
00:18:26.234	Sad
00:18:27.230	Neutral
00:18:31.716	Unknown
00:18:33.378	Neutral
00:19:24.719	Angry
00:19:33.359	Neutral
00:19:34.854	Angry
00:19:38.509	Neutral
00:19:39.838	Angry
00:19:43.494	Unknown
00:19:53.795	Angry
00:19:55.457	Neutral
00:19:57.783	Unknown
00:20:00.773	Neutral
00:20:02.933	Unknown
00:20:05.426	Neutral
00:20:06.256	Unknown
00:20:07.253	Neutral
00:20:34.336	Sad
00:20:42.810	Neutral
00:20:45.136	Sad
00:20:46.299	Neutral
00:21:13.215	Unknown
00:21:17.037	Neutral
00:21:26.507	Sad
00:21:28.335	Neutral
00:21:29.498	Sad
00:21:38.636	Neutral
00:21:57.744	Sad
00:21:59.239	Neutral
00:22:22.500	Sad
00:22:25.823	Neutral
00:22:40.611	Sad
00:22:42.937	Neutral
00:23:19.490	Sad
00:23:20.321	Neutral
00:23:56.376	Happy
00:23:58.536	Neutral
00:23:59.699	Happy
00:24:03.520	Neutral
00:24:24.289	Happy
00:24:32.763	Neutral
00:24:33.926	Sad
00:24:35.255	Neutral
00:24:38.578	Unknown
00:24:39.409	Neutral
00:24:40.406	Unknown
00:24:45.058	Neutral
00:24:46.055	Sad
00:24:49.212	Happy
00:24:51.704	Neutral
00:25:00.012	Sad
00:25:08.485	Unknown
00:25:09.981	Neutral
00:25:10.811	Happy
00:25:12.805	Neutral
00:25:34.405	Sad
00:25:35.734	Neutral
00:26:04.478	Sad
00:26:05.641	Neutral
00:26:09.130	Sad
00:26:10.460	Neutral
00:26:15.777	Sad
00:26:16.607	Neutral
00:26:20.429	Sad
00:26:21.758	Neutral
00:26:22.589	Sad
00:26:30.896	Neutral
00:26:31.727	Unknown
00:26:36.047	Neutral
00:26:37.875	Unknown
00:26:42.028	Neutral
00:26:44.521	Happy
00:26:47.013	Neutral
00:27:17.585	Sad
00:27:18.415	Neutral
