Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/21/2022 00:24:56.249
Filename	C:\Charles-Pension\Session-11112022\17-11\PC14-17-11-2022-15-42-49.mp4
Frame rate	6.542179113

Age	Gender
23.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.375	Neutral
00:00:05.349	Sad
00:00:07.795	Neutral
00:00:08.559	Sad
00:00:30.112	Neutral
00:00:31.029	Sad
00:00:35.156	Neutral
00:00:51.206	Sad
00:00:52.429	Neutral
00:00:53.346	Sad
00:00:55.027	Neutral
00:00:56.861	Sad
00:00:59.154	Neutral
00:01:03.281	Sad
00:01:05.421	Neutral
00:01:09.090	Sad
00:01:11.994	Neutral
00:01:15.357	Sad
00:01:20.248	Neutral
00:01:21.012	Sad
00:01:22.082	Neutral
00:01:24.681	Sad
00:01:25.598	Neutral
00:01:26.515	Sad
00:01:27.738	Neutral
00:01:39.355	Unknown
00:01:40.730	Sad
00:01:43.788	Neutral
00:01:58.003	Sad
00:02:00.296	Neutral
00:02:33.312	Sad
00:02:36.369	Neutral
00:02:38.509	Sad
00:02:40.649	Neutral
00:02:58.686	Sad
00:03:01.132	Neutral
00:03:02.049	Sad
00:03:02.813	Neutral
00:03:56.618	Sad
00:03:58.605	Neutral
00:04:01.662	Sad
00:04:08.846	Neutral
00:04:09.916	Sad
00:04:12.362	Neutral
00:04:13.890	Sad
00:04:27.953	Neutral
00:04:50.270	Sad
00:04:51.034	Neutral
00:05:03.415	Sad
00:05:10.752	Neutral
00:05:44.227	Sad
00:05:46.214	Unknown
00:05:47.590	Neutral
00:05:48.966	Sad
00:05:49.883	Neutral
00:05:51.106	Sad
00:05:57.678	Neutral
00:05:59.207	Sad
00:06:01.500	Neutral
00:06:07.461	Sad
00:06:21.065	Neutral
00:06:25.498	Sad
00:06:27.638	Neutral
00:06:28.708	Sad
00:06:49.343	Neutral
00:06:59.432	Sad
00:07:24.347	Neutral
00:07:31.072	Sad
00:07:32.448	Neutral
00:07:34.588	Sad
00:07:35.505	Neutral
00:07:40.244	Sad
00:07:42.995	Neutral
00:07:48.345	Sad
00:07:56.293	Neutral
00:08:00.115	Unknown
00:08:00.879	Neutral
00:08:04.853	Sad
00:08:05.770	Neutral
00:08:07.146	Sad
00:08:11.120	Neutral
00:08:12.496	Sad
00:08:13.872	Neutral
00:08:17.387	Sad
00:08:23.960	Neutral
00:08:32.367	Sad
00:08:34.201	Neutral
00:08:41.997	Sad
00:08:58.352	Neutral
00:08:59.422	Sad
00:09:14.860	Neutral
00:09:15.625	Sad
00:09:19.446	Neutral
00:09:20.516	Sad
00:09:29.382	Neutral
00:09:30.452	Sad
00:09:37.177	Neutral
00:09:38.400	Sad
00:09:44.973	Neutral
00:09:51.698	Sad
00:09:54.450	Neutral
00:09:56.284	Sad
00:09:57.201	Neutral
00:10:01.634	Sad
00:10:03.621	Neutral
00:10:04.691	Sad
00:12:14.006	Neutral
00:12:15.381	Sad
00:12:20.731	Neutral
00:12:26.540	Sad
00:12:46.411	Neutral
00:12:47.328	Sad
00:12:55.888	Unknown
00:12:57.263	Neutral
00:12:58.181	Sad
00:12:59.251	Neutral
00:13:03.683	Sad
00:13:12.396	Neutral
00:13:13.160	Sad
00:13:17.746	Neutral
00:13:18.663	Sad
00:13:21.414	Neutral
00:13:23.860	Sad
00:13:24.624	Neutral
00:13:25.389	Sad
00:13:40.216	Neutral
00:13:47.553	Sad
00:13:52.291	Unknown
00:13:53.667	Neutral
00:13:59.017	Sad
00:14:07.729	Neutral
00:14:08.646	Sad
00:14:26.836	Neutral
00:14:54.503	Sad
00:14:55.420	Neutral
00:14:56.643	Sad
00:14:57.865	Neutral
00:15:04.438	Sad
00:15:11.011	Neutral
00:15:14.985	Sad
00:15:16.361	Neutral
00:15:17.125	Sad
00:15:18.654	Neutral
00:15:19.876	Sad
00:15:23.545	Neutral
00:15:28.436	Sad
00:15:29.812	Neutral
00:15:33.022	Sad
00:16:16.127	Neutral
00:16:18.267	Sad
00:16:20.254	Neutral
00:16:21.782	Sad
00:16:23.158	Neutral
00:16:23.922	Sad
00:16:30.495	Neutral
00:16:37.526	Unknown
00:16:38.138	Neutral
00:16:39.361	Sad
00:16:41.042	Neutral
00:16:43.488	Sad
00:16:45.322	Neutral
00:16:46.086	Sad
00:16:48.073	Neutral
00:16:48.838	Sad
00:16:49.602	Neutral
00:16:54.799	Sad
00:16:55.869	Neutral
00:17:34.694	Sad
00:17:42.031	Neutral
00:18:23.149	Sad
00:18:28.193	Neutral
00:18:36.141	Unknown
00:18:36.906	Neutral
00:18:37.670	Sad
00:18:40.116	Neutral
00:19:20.622	Sad
00:19:21.539	Neutral
00:20:13.662	Sad
00:20:17.789	Neutral
00:20:25.585	Sad
00:20:26.349	Neutral
00:20:52.335	Sad
00:20:53.099	Neutral
00:21:37.579	Sad
00:21:38.497	Neutral
00:22:29.091	Sad
00:22:29.856	Neutral
00:22:31.537	Happy
00:22:32.301	Neutral
00:22:36.581	Sad
00:22:50.032	Neutral
00:22:53.242	Sad
00:22:54.312	Neutral
00:23:15.865	Sad
00:23:39.404	Neutral
00:23:43.378	Sad
00:23:58.664	Neutral
00:24:06.765	Sad
00:24:13.491	Neutral
00:24:19.452	Sad
00:24:30.610	Neutral
00:24:35.043	Sad
00:24:36.266	Neutral
00:24:45.284	Sad
00:25:09.741	Neutral
00:25:10.964	Scared
00:25:11.881	Sad
00:25:12.951	Neutral
00:25:18.760	Sad
00:25:19.677	Neutral
00:25:22.122	Sad
00:25:22.887	Neutral
00:25:24.262	Sad
00:25:25.179	Neutral
00:25:29.001	Sad
00:25:32.364	Neutral
00:25:43.980	Sad
00:25:44.898	Neutral
00:26:01.100	Sad
00:26:03.393	Neutral
00:26:16.233	Sad
00:26:20.054	Neutral
00:26:20.971	Sad
00:26:22.805	Neutral
00:26:27.544	Sad
00:26:35.645	Neutral
00:26:36.409	Sad
00:26:40.995	Neutral
00:26:42.218	Sad
00:26:43.441	Neutral
00:26:44.358	Sad
00:26:47.721	Neutral
