Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/21/2022 00:32:36.822
Filename	C:\Charles-Pension\Session-11112022\17-11\PC2-17-11-2022-15-37-46.mp4
Frame rate	7.203952899

Age	Gender
35.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.249	Neutral
00:00:55.802	Sad
00:00:58.301	Neutral
00:01:16.208	Sad
00:01:17.596	Neutral
00:01:19.956	Sad
00:01:21.483	Unknown
00:01:22.732	Neutral
00:02:05.347	Sad
00:02:06.458	Neutral
00:02:07.291	Sad
00:02:09.095	Happy
00:02:10.622	Sad
00:02:11.594	Neutral
00:02:12.288	Sad
00:02:19.090	Neutral
00:02:20.061	Sad
00:02:35.886	Neutral
00:03:00.595	Sad
00:03:01.289	Neutral
00:03:36.825	Sad
00:03:39.601	Neutral
00:03:42.516	Sad
00:03:43.904	Unknown
00:03:44.460	Sad
00:03:45.987	Neutral
00:03:52.788	Sad
00:03:53.899	Neutral
00:03:54.732	Sad
00:03:59.590	Neutral
00:04:05.976	Sad
00:04:08.474	Neutral
00:04:09.724	Sad
00:04:11.806	Neutral
00:04:15.276	Unknown
00:04:15.831	Neutral
00:04:18.608	Sad
00:04:22.355	Neutral
00:04:23.050	Sad
00:04:26.797	Neutral
00:04:27.630	Sad
00:04:57.059	Neutral
00:04:58.308	Sad
00:05:05.387	Neutral
00:05:13.855	Sad
00:05:15.382	Neutral
00:05:25.238	Sad
00:05:25.932	Neutral
00:05:29.957	Sad
00:05:34.399	Neutral
00:05:46.615	Sad
00:06:15.488	Neutral
00:06:20.207	Sad
00:06:21.179	Neutral
00:06:22.290	Sad
00:06:29.786	Neutral
00:06:30.480	Sad
00:06:34.228	Unknown
00:06:35.477	Neutral
00:06:36.587	Sad
00:06:38.114	Neutral
00:06:40.613	Sad
00:06:43.528	Neutral
00:06:45.749	Sad
00:06:50.191	Neutral
00:06:50.885	Sad
00:06:51.718	Neutral
00:06:53.939	Sad
00:06:57.409	Neutral
00:06:58.103	Sad
00:07:01.851	Neutral
00:07:02.823	Sad
00:07:06.293	Neutral
00:07:07.404	Sad
00:07:23.228	Neutral
00:07:24.755	Sad
00:07:28.642	Neutral
00:07:29.753	Sad
00:07:31.141	Neutral
00:07:36.693	Sad
00:07:37.665	Neutral
00:07:43.773	Sad
00:08:17.643	Neutral
00:08:36.660	Sad
00:08:41.519	Neutral
00:08:43.740	Sad
00:08:45.961	Neutral
00:08:46.794	Sad
00:08:55.400	Neutral
00:08:56.927	Sad
00:09:01.785	Neutral
00:09:02.479	Sad
00:09:04.839	Neutral
00:09:15.667	Sad
00:09:17.471	Neutral
00:09:18.443	Sad
00:09:48.149	Neutral
00:09:49.398	Sad
00:09:51.897	Unknown
00:09:54.673	Sad
00:09:55.922	Neutral
00:09:56.894	Sad
00:10:01.475	Neutral
00:10:02.724	Sad
00:10:18.132	Neutral
00:10:43.674	Sad
00:10:45.201	Neutral
00:11:11.159	Sad
00:11:12.269	Neutral
00:11:13.519	Sad
00:11:14.490	Neutral
00:11:50.720	Sad
00:12:13.486	Neutral
00:12:17.511	Sad
00:12:19.316	Neutral
00:12:20.565	Sad
00:12:26.534	Neutral
00:12:28.477	Sad
00:12:32.087	Neutral
00:14:29.661	Sad
00:14:30.633	Neutral
00:15:06.446	Sad
00:15:14.081	Neutral
00:15:14.775	Sad
00:15:16.163	Neutral
00:15:22.132	Sad
00:15:22.965	Neutral
00:15:25.880	Sad
00:15:27.962	Neutral
00:15:29.906	Sad
00:15:31.016	Neutral
00:15:33.237	Sad
00:15:36.985	Neutral
00:15:41.982	Unknown
00:15:42.538	Neutral
00:15:48.090	Sad
00:16:24.875	Neutral
00:16:25.708	Sad
00:16:37.369	Neutral
00:16:38.340	Sad
00:16:44.032	Neutral
00:16:46.253	Sad
00:17:17.624	Neutral
00:17:19.706	Sad
00:17:20.817	Neutral
00:17:21.789	Sad
00:17:23.316	Neutral
00:17:24.565	Sad
00:17:25.398	Neutral
00:17:26.647	Sad
00:17:27.619	Neutral
00:17:29.007	Sad
00:17:34.421	Neutral
00:17:35.115	Sad
00:17:36.919	Neutral
00:17:38.169	Sad
00:17:45.526	Neutral
00:17:46.497	Sad
00:17:47.191	Neutral
00:17:57.186	Sad
00:17:57.880	Neutral
00:18:09.401	Sad
00:18:11.206	Unknown
00:18:11.761	Sad
00:18:13.288	Neutral
00:18:14.676	Sad
00:18:15.370	Neutral
00:18:17.869	Sad
00:18:19.118	Neutral
00:18:44.937	Sad
00:18:45.770	Neutral
00:18:56.737	Sad
00:18:59.652	Unknown
00:19:00.207	Sad
00:19:03.677	Unknown
00:19:04.232	Sad
00:19:05.343	Neutral
00:19:17.697	Sad
00:19:18.391	Neutral
00:19:19.224	Sad
00:19:20.057	Neutral
00:19:21.306	Sad
00:19:22.139	Neutral
00:19:27.414	Sad
00:19:29.496	Neutral
00:19:42.267	Sad
00:19:42.961	Neutral
00:19:45.182	Sad
00:19:47.958	Neutral
00:19:48.652	Sad
00:19:57.814	Neutral
00:19:58.508	Sad
00:20:00.174	Neutral
00:20:04.477	Sad
00:20:06.559	Unknown
00:20:07.809	Neutral
00:20:10.585	Sad
00:20:11.834	Neutral
00:20:15.305	Sad
00:20:21.135	Neutral
00:20:21.968	Sad
00:20:23.078	Neutral
00:20:28.631	Sad
00:20:29.602	Neutral
00:20:30.296	Sad
00:20:31.268	Neutral
00:20:37.931	Sad
00:20:45.010	Neutral
00:21:19.436	Sad
00:21:24.850	Neutral
00:21:25.683	Sad
00:21:39.564	Neutral
00:21:40.674	Sad
00:21:50.114	Neutral
00:21:54.278	Sad
00:21:55.111	Neutral
00:22:16.904	Angry
00:22:19.125	Neutral
00:22:40.225	Sad
00:22:41.335	Neutral
00:22:42.168	Sad
00:22:44.112	Neutral
00:22:45.500	Sad
00:22:48.415	Neutral
00:22:51.746	Sad
00:23:00.353	Surprised
00:23:02.157	Sad
00:23:04.378	Neutral
00:23:05.211	Sad
00:23:06.183	Neutral
00:23:09.098	Sad
00:23:11.458	Neutral
00:23:12.429	Sad
00:23:15.345	Neutral
00:23:19.509	Sad
00:23:20.203	Neutral
00:24:08.371	Unknown
00:24:09.759	Neutral
00:24:24.751	Unknown
00:24:27.250	Sad
00:24:28.915	Unknown
00:24:29.609	Sad
00:24:31.275	Unknown
00:24:35.439	Neutral
00:24:37.244	Unknown
00:24:43.491	Neutral
00:24:46.267	Unknown
00:24:47.933	Neutral
00:24:50.986	Unknown
00:24:52.930	Neutral
00:24:55.984	END
