Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/12/2023 02:03:09.826
Filename	C:\Charles-Pension\Session-11212022\24-11\PC10-24-11-2022-15-34-03.mp4
Frame rate	6.751777998

Age	Gender
33.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.332	Neutral
00:00:09.182	Surprised
00:00:10.219	Neutral
00:01:03.094	Surprised
00:01:05.019	Neutral
00:01:44.565	Sad
00:01:46.934	Neutral
00:03:22.613	Surprised
00:03:23.650	Neutral
00:05:14.731	Surprised
00:05:15.768	Neutral
00:06:08.199	Surprised
00:06:09.087	Neutral
00:06:30.860	Surprised
00:06:31.748	Neutral
00:07:24.031	Surprised
00:07:25.512	Neutral
00:07:26.549	Surprised
00:07:27.289	Neutral
00:07:28.178	Surprised
00:07:36.916	Neutral
00:07:44.914	Unknown
00:07:45.507	Neutral
00:08:05.649	Surprised
00:08:06.686	Neutral
00:08:10.389	Surprised
00:08:11.278	Neutral
00:08:13.351	Surprised
00:08:14.684	Neutral
00:08:28.014	Surprised
00:08:29.051	Neutral
00:08:35.567	Surprised
00:08:37.048	Neutral
00:08:58.821	Surprised
00:09:01.042	Neutral
00:09:05.782	Surprised
00:09:06.967	Neutral
00:09:13.631	Surprised
00:09:16.890	Neutral
00:11:41.444	Surprised
00:11:44.258	Neutral
00:11:46.184	Surprised
00:11:47.369	Neutral
00:11:54.034	Sad
00:11:54.774	Neutral
00:13:39.339	Sad
00:13:40.080	Neutral
00:13:40.820	Sad
00:13:41.709	Neutral
00:14:23.772	Sad
00:14:26.142	Unknown
00:14:28.067	Neutral
00:14:53.098	Surprised
00:14:55.467	Neutral
00:15:05.391	Sad
00:15:06.872	Neutral
00:15:14.722	Sad
00:15:17.091	Unknown
00:15:18.424	Neutral
00:15:27.903	Sad
00:15:28.792	Neutral
00:15:32.791	Unknown
00:15:33.383	Neutral
00:15:47.157	Surprised
00:15:49.083	Neutral
00:15:57.081	Surprised
00:15:58.710	Neutral
00:16:02.709	Surprised
00:16:04.486	Neutral
00:16:40.477	Sad
00:16:41.513	Neutral
00:17:05.951	Sad
00:17:06.840	Neutral
00:17:13.209	Sad
00:17:13.949	Neutral
00:18:35.558	Surprised
00:18:37.779	Neutral
00:18:55.256	Sad
00:18:57.181	Neutral
00:18:58.070	Sad
00:18:59.107	Neutral
00:19:00.440	Sad
00:19:02.365	Neutral
00:19:06.957	Sad
00:19:10.067	Neutral
00:19:11.400	Sad
00:19:12.437	Neutral
00:19:35.097	Sad
00:19:35.838	Neutral
00:19:50.501	Sad
00:19:51.241	Neutral
00:19:52.130	Sad
00:19:57.018	Neutral
00:20:06.645	Unknown
00:20:07.385	Neutral
00:21:30.474	Surprised
00:21:31.363	Neutral
00:21:38.324	Surprised
00:21:39.213	Neutral
00:22:12.834	Surprised
00:22:15.796	Neutral
00:22:36.383	Surprised
00:22:37.272	Neutral
00:23:03.783	Surprised
00:23:04.524	Neutral
00:24:16.653	Sad
00:24:17.393	Neutral
00:25:50.406	Surprised
00:25:51.295	Neutral
00:25:55.590	Unknown
00:25:59.441	Neutral
00:26:00.329	Unknown
00:26:02.403	Neutral
00:26:03.440	Unknown
00:26:08.031	Neutral
00:26:32.173	Surprised
00:26:34.394	Neutral
00:26:36.024	Surprised
00:26:36.912	Neutral
00:27:23.122	Unknown
00:27:23.863	Neutral
00:27:36.304	Unknown
00:27:38.081	Neutral
00:27:40.747	Unknown
00:27:41.784	Neutral
00:27:44.894	Unknown
00:27:45.635	Neutral
00:27:52.448	END
