Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/12/2023 01:58:00.321
Filename	C:\Charles-Pension\Session-11212022\24-11\PC1-24-11-2022-16-39-39.mp4
Frame rate	6.810761544

Age	Gender
24.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.321	Neutral
00:00:12.039	Unknown
00:00:14.095	Neutral
00:02:37.104	Angry
00:02:37.985	Neutral
00:03:05.001	Angry
00:03:06.616	Neutral
00:03:08.671	Angry
00:03:14.838	Neutral
00:03:31.870	Angry
00:03:32.898	Neutral
00:03:34.513	Angry
00:03:35.834	Neutral
00:03:47.874	Angry
00:03:52.719	Neutral
00:04:19.736	Angry
00:04:20.910	Neutral
00:04:36.327	Unknown
00:04:36.914	Neutral
00:04:43.668	Angry
00:04:46.898	Neutral
00:05:07.014	Angry
00:05:08.482	Neutral
00:05:15.970	Angry
00:05:16.851	Neutral
00:06:15.875	Angry
00:06:23.217	Neutral
00:06:35.256	Angry
00:06:37.606	Neutral
00:06:42.598	Angry
00:06:46.268	Neutral
00:06:51.114	Unknown
00:06:51.848	Neutral
00:06:58.161	Angry
00:07:00.804	Neutral
00:07:15.927	Angry
00:07:21.507	Neutral
00:07:24.443	Angry
00:07:25.471	Neutral
00:07:26.499	Angry
00:07:33.546	Neutral
00:07:38.245	Angry
00:07:41.328	Neutral
00:07:47.642	Angry
00:07:48.670	Neutral
00:07:53.368	Angry
00:07:54.543	Neutral
00:08:07.317	Angry
00:08:08.932	Neutral
00:08:10.253	Angry
00:08:17.741	Neutral
00:08:18.769	Angry
00:08:20.531	Neutral
00:08:25.229	Angry
00:08:26.844	Neutral
00:08:27.725	Angry
00:08:29.928	Neutral
00:08:30.662	Angry
00:08:42.408	Neutral
00:08:51.364	Angry
00:08:52.245	Neutral
00:08:58.999	Angry
00:09:05.607	Neutral
00:09:23.813	Angry
00:09:25.722	Neutral
00:09:29.980	Angry
00:09:32.770	Neutral
00:09:37.468	Angry
00:09:39.083	Neutral
00:10:07.421	Angry
00:10:10.063	Neutral
00:11:50.199	Sad
00:11:51.961	Neutral
00:11:56.072	Angry
00:11:57.687	Neutral
00:12:13.251	Angry
00:12:16.334	Neutral
00:12:20.886	Angry
00:12:21.620	Neutral
00:12:42.763	Angry
00:12:44.525	Neutral
00:12:48.342	Angry
00:12:49.223	Neutral
00:12:54.215	Angry
00:13:05.668	Neutral
00:13:14.331	Angry
00:13:15.505	Neutral
00:13:40.759	Angry
00:13:49.129	Neutral
00:13:49.863	Angry
00:13:59.994	Neutral
00:14:23.192	Angry
00:14:26.716	Neutral
00:14:33.470	Angry
00:14:44.629	Neutral
00:15:36.018	Unknown
00:15:39.102	Neutral
00:15:40.129	Unknown
00:15:42.038	Neutral
00:17:12.777	Angry
00:17:14.686	Neutral
00:17:28.340	Angry
00:17:29.075	Neutral
00:17:40.380	Angry
00:17:41.114	Neutral
00:17:56.091	Angry
00:17:57.853	Neutral
00:18:04.166	Happy
00:18:05.781	Neutral
00:18:24.722	Angry
00:18:28.539	Neutral
00:19:07.742	Angry
00:19:09.797	Neutral
00:19:21.397	Angry
00:19:22.425	Neutral
00:19:39.750	Angry
00:19:42.833	Neutral
00:20:06.913	Angry
00:20:10.877	Neutral
00:20:32.754	Angry
00:20:33.489	Neutral
00:20:34.370	Angry
00:20:38.481	Neutral
00:20:59.330	Angry
00:21:02.854	Neutral
00:21:04.028	Angry
00:21:11.810	Neutral
00:21:12.691	Angry
00:21:17.243	Neutral
00:21:18.124	Happy
00:21:20.767	Neutral
00:21:23.116	Angry
00:21:31.632	Neutral
00:21:54.243	Angry
00:21:55.418	Neutral
00:22:00.557	Angry
00:22:01.291	Neutral
00:22:07.604	Unknown
00:22:09.219	Neutral
00:22:14.212	Unknown
00:22:14.946	Neutral
00:22:15.827	Angry
00:22:20.085	Neutral
00:22:35.501	END
