Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/12/2023 03:35:10.963
Filename	C:\Charles-Pension\Session-11212022\24-11\PC4-24-11-2022-14-02-33.mp4
Frame rate	7.195513853

Age	Gender
27.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.250	Neutral
00:03:56.675	Sad
00:03:59.037	Neutral
00:04:26.832	Sad
00:04:28.639	Neutral
00:04:36.839	Sad
00:04:39.201	Neutral
00:04:48.791	Sad
00:04:49.624	Neutral
00:04:50.319	Sad
00:04:52.821	Neutral
00:04:57.129	Sad
00:04:58.519	Neutral
00:06:32.605	Happy
00:06:33.300	Neutral
00:07:01.512	Sad
00:07:02.346	Neutral
00:13:18.414	Sad
00:13:20.359	Neutral
00:13:47.182	Sad
00:13:48.293	Neutral
00:13:54.269	Sad
00:13:55.242	Neutral
00:14:07.750	Sad
00:14:12.614	Neutral
00:14:14.699	Sad
00:14:16.227	Neutral
00:14:44.717	Sad
00:14:45.412	Neutral
00:15:00.839	Sad
00:15:08.065	Neutral
00:15:27.800	Sad
00:15:28.773	Neutral
00:15:41.558	Sad
00:15:42.253	Neutral
00:15:46.562	Sad
00:15:47.256	Neutral
00:16:03.100	Sad
00:16:04.211	Neutral
00:16:07.686	Sad
00:16:12.411	Neutral
00:16:14.357	Sad
00:16:17.136	Neutral
00:16:22.417	Sad
00:16:23.112	Neutral
00:16:54.798	Sad
00:16:58.412	Neutral
00:17:05.361	Sad
00:17:06.194	Neutral
00:17:34.823	Sad
00:17:35.796	Neutral
00:17:37.325	Sad
00:17:38.437	Neutral
00:19:24.614	Surprised
00:19:25.865	Neutral
00:19:46.989	Sad
00:19:49.769	Neutral
00:19:53.799	Sad
00:19:56.717	Neutral
00:20:55.504	Happy
00:20:57.172	Neutral
00:21:05.371	Unknown
00:21:06.622	Happy
00:21:08.429	Neutral
00:21:30.804	Disgusted
00:21:31.777	Neutral
00:21:50.260	Sad
00:21:51.094	Neutral
00:22:08.466	Sad
00:22:09.717	Neutral
00:22:12.496	Happy
00:22:14.025	Neutral
00:22:35.427	Disgusted
00:22:38.068	Neutral
00:22:39.180	Sad
00:22:40.569	Neutral
00:23:12.117	Sad
00:23:13.368	Neutral
00:23:57.006	Sad
00:23:58.118	Neutral
00:23:59.647	Sad
00:24:01.870	Neutral
00:24:08.819	Sad
00:24:09.653	Neutral
00:24:35.224	Happy
00:24:36.753	Neutral
00:25:22.893	Happy
00:25:23.727	Neutral
00:25:43.878	Happy
00:25:45.129	Neutral
00:25:52.634	Happy
00:25:54.162	Neutral
00:26:24.876	Sad
00:26:28.767	Neutral
00:27:22.968	Sad
00:27:28.805	Neutral
00:27:29.638	Sad
00:27:37.421	Neutral
00:27:38.255	Sad
00:27:47.844	Neutral
00:27:51.041	Sad
00:27:57.573	Neutral
00:27:58.823	Sad
00:28:01.325	Neutral
00:28:03.410	Sad
00:28:20.920	Neutral
00:28:22.727	Sad
00:28:47.882	Neutral
00:28:57.054	Sad
00:28:57.888	Neutral
00:29:01.918	Sad
00:29:02.613	Neutral
00:29:08.172	Sad
00:29:11.924	Neutral
00:29:16.372	Sad
00:29:19.568	Neutral
00:29:24.154	Surprised
00:29:24.849	Neutral
00:29:25.683	Sad
00:29:27.073	Neutral
00:29:43.055	Happy
00:29:46.390	Neutral
00:29:51.671	Sad
00:29:52.505	Neutral
00:29:56.119	Sad
00:29:57.508	Neutral
00:30:06.681	Disgusted
00:30:07.515	Neutral
00:30:13.630	Sad
00:30:17.938	Neutral
00:30:22.802	Angry
00:30:23.497	Neutral
00:30:29.612	Sad
00:30:33.086	Neutral
00:31:02.966	END
