Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/12/2023 02:09:38.917
Filename	C:\Charles-Pension\Session-11212022\24-11\PC11-24-11-2022-14-10-38.mp4
Frame rate	7.450821644

Age	Gender
21.000000000	Male


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.207	Neutral
00:02:42.129	Sad
00:02:42.800	Neutral
00:04:01.449	Sad
00:04:02.389	Neutral
00:04:50.840	Sad
00:04:51.779	Neutral
00:08:53.498	Sad
00:08:54.169	Neutral
00:09:31.480	Sad
00:09:32.956	Neutral
00:11:33.614	Sad
00:11:35.359	Neutral
00:11:56.565	Sad
00:11:59.517	Neutral
00:12:00.994	Sad
00:12:01.665	Neutral
00:14:30.910	Angry
00:14:31.850	Neutral
00:15:37.077	Sad
00:15:38.554	Neutral
00:16:35.997	Sad
00:16:36.668	Neutral
00:16:44.050	Angry
00:16:44.721	Neutral
00:16:47.539	Sad
00:16:48.613	Neutral
00:16:50.626	Sad
00:16:51.834	Neutral
00:16:59.216	Sad
00:17:01.363	Neutral
00:17:29.414	Sad
00:17:30.085	Neutral
00:17:43.238	Sad
00:17:44.849	Neutral
00:17:46.191	Sad
00:17:46.996	Neutral
00:19:11.148	Sad
00:19:13.832	Neutral
00:19:18.395	Sad
00:19:20.006	Neutral
00:19:33.561	Sad
00:19:35.038	Neutral
00:19:36.514	Sad
00:19:38.259	Neutral
00:22:06.565	Sad
00:22:08.041	Neutral
00:23:30.314	Sad
00:23:31.253	Neutral
00:26:10.028	Sad
00:26:10.833	Neutral
00:26:58.345	Sad
00:26:59.418	Neutral
00:27:33.240	Sad
00:27:34.448	Neutral
00:28:07.196	Sad
00:28:08.270	Neutral
00:28:26.254	Sad
00:28:29.878	Neutral
00:29:23.698	Sad
00:29:24.369	Neutral
00:29:58.593	Sad
00:29:59.801	Neutral
00:30:18.994	Sad
00:30:21.275	Neutral
00:30:26.375	Sad
00:30:27.046	Neutral
00:30:32.146	Sad
00:30:33.220	Neutral
00:30:39.394	Sad
00:30:40.199	Neutral
00:30:54.560	Sad
00:30:56.305	Neutral
00:32:19.114	Sad
00:32:20.993	Neutral
00:32:50.655	Sad
00:32:51.326	Neutral
00:34:59.231	Sad
00:35:00.707	Neutral
00:36:17.343	Sad
00:36:18.417	Neutral
00:36:51.568	Sad
00:36:52.373	Neutral
00:37:15.860	Angry
00:37:17.202	Neutral
00:37:26.061	Sad
00:37:27.403	Neutral
00:37:34.382	Sad
00:37:35.187	Neutral
00:37:40.421	Sad
00:37:41.227	Neutral
00:37:52.635	Sad
00:37:53.843	Neutral
00:38:00.016	Sad
00:38:00.822	Neutral
00:38:17.196	Sad
00:38:18.672	Neutral
00:40:33.557	Sad
00:40:35.167	Neutral
00:41:49.521	Sad
00:41:52.071	Neutral
00:41:59.051	Sad
00:42:01.735	Neutral
00:42:31.933	Sad
00:42:32.738	Neutral
00:42:37.167	Sad
00:42:37.972	Neutral
00:43:11.794	Sad
00:43:14.881	Neutral
00:44:34.872	Sad
00:44:35.946	Neutral
00:44:40.912	Sad
00:44:41.717	Neutral
00:45:30.705	Sad
00:45:32.718	Neutral
00:47:45.321	Sad
00:47:46.663	Neutral
00:47:59.816	Sad
00:48:00.487	Neutral
00:48:52.830	Sad
00:48:54.709	Neutral
00:49:03.299	Sad
00:49:06.386	Neutral
00:50:57.515	Sad
00:50:58.991	Neutral
00:50:59.662	Sad
00:51:00.467	Neutral
00:51:01.675	Unknown
00:51:02.749	Neutral
00:51:52.274	Sad
00:51:53.347	Neutral
00:51:54.824	Sad
00:51:58.045	Neutral
00:52:07.440	Sad
00:52:08.379	Neutral
00:53:31.323	Sad
00:53:35.484	Neutral
00:53:36.692	Sad
00:53:39.242	Neutral
00:53:40.315	Sad
00:53:47.160	Neutral
00:53:50.381	Sad
00:53:59.374	Neutral
00:54:00.045	Sad
00:54:04.340	Neutral
00:54:05.413	Sad
00:54:08.903	Neutral
00:54:09.574	Sad
00:54:10.513	Neutral
00:54:11.721	Sad
00:54:15.748	Neutral
00:54:19.372	Sad
00:54:22.056	Neutral
00:54:23.130	Sad
00:54:25.948	Neutral
00:54:29.169	Sad
00:54:31.317	Neutral
00:54:32.659	Sad
00:54:33.330	Neutral
00:54:35.746	Sad
00:54:43.664	Neutral
00:54:44.738	Sad
00:54:47.288	Neutral
00:54:49.435	Sad
00:54:50.778	Neutral
00:54:51.717	Sad
00:54:53.730	Neutral
00:54:54.938	Sad
00:54:55.609	Neutral
00:56:28.887	Sad
00:56:31.169	Neutral
00:56:32.914	Sad
00:56:35.464	Neutral
00:56:39.490	Sad
00:56:40.161	Neutral
00:56:49.020	END
