Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/12/2023 13:08:36.177
Filename	C:\Charles-Pension\Session-11212022\29-11\PC3-29-11-2022-11-45-35.mp4
Frame rate	7.147907830

Age	Gender
21.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.259	Neutral
00:00:07.274	Unknown
00:00:09.793	Neutral
00:00:17.067	Unknown
00:00:20.845	Neutral
00:00:23.643	Unknown
00:00:26.301	Neutral
00:02:15.424	Sad
00:02:16.263	Neutral
00:02:37.248	Sad
00:02:43.964	Neutral
00:02:49.560	Sad
00:02:52.358	Neutral
00:02:57.394	Sad
00:02:58.793	Neutral
00:03:56.013	Sad
00:03:56.992	Neutral
00:04:21.335	Sad
00:04:23.433	Neutral
00:09:11.070	Unknown
00:09:11.769	Neutral
00:09:55.139	Sad
00:09:56.118	Neutral
00:10:05.631	Sad
00:10:06.750	Neutral
00:10:07.870	Sad
00:10:08.709	Neutral
00:10:10.388	Sad
00:10:11.507	Neutral
00:10:25.497	Unknown
00:10:31.793	Neutral
00:10:34.311	Unknown
00:10:39.767	Neutral
00:10:45.083	Unknown
00:10:47.322	Neutral
00:10:49.140	Unknown
00:10:53.058	Neutral
00:11:15.442	Sad
00:11:18.939	Neutral
00:11:26.214	Sad
00:11:49.997	Neutral
00:11:50.697	Sad
00:12:24.553	Neutral
00:12:26.372	Sad
00:12:27.071	Neutral
00:13:54.090	Angry
00:13:55.209	Neutral
00:14:03.323	Sad
00:14:04.023	Neutral
00:14:09.479	Sad
00:14:10.318	Neutral
00:14:11.717	Sad
00:14:13.816	Neutral
00:14:21.231	Sad
00:14:24.308	Neutral
00:15:39.435	Sad
00:15:40.554	Neutral
00:19:27.754	Unknown
00:19:29.013	Sad
00:19:31.811	Unknown
00:19:33.070	Neutral
00:19:35.169	Sad
00:19:56.713	Neutral
00:19:58.812	Sad
00:20:00.631	Neutral
00:20:02.169	Sad
00:20:10.983	Neutral
00:20:41.342	Sad
00:20:43.860	Neutral
00:20:50.295	Sad
00:20:51.415	Neutral
00:21:01.767	Sad
00:21:03.866	Neutral
00:21:11.001	Sad
00:21:13.799	Neutral
00:21:22.473	Sad
00:21:23.312	Neutral
00:21:38.841	Sad
00:21:44.157	Neutral
00:21:45.277	Sad
00:21:45.976	Neutral
00:21:48.494	Sad
00:21:49.753	Neutral
00:22:29.205	Sad
00:22:32.703	Neutral
00:22:34.382	Sad
00:22:37.180	Neutral
00:22:47.672	Sad
00:22:50.191	Neutral
00:22:51.450	Sad
00:22:52.149	Neutral
00:23:00.264	Sad
00:23:04.321	Neutral
00:23:42.654	Sad
00:23:43.773	Neutral
00:23:56.224	Sad
00:24:08.675	Neutral
00:24:09.375	Sad
00:24:11.613	Neutral
00:24:17.769	Unknown
00:24:19.727	Neutral
00:24:21.826	Sad
00:24:23.505	Neutral
00:24:36.655	Sad
00:24:37.635	Neutral
00:27:06.769	Sad
00:27:07.609	Neutral
00:27:08.448	Sad
00:27:12.785	Neutral
00:27:59.092	Unknown
00:28:01.191	END
