Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/5/2023 21:44:09.262
Filename	C:\Charles-Pension\Session-11212022\21-11\PC3-21-11-2022-16-37-59.mp4
Frame rate	6.739135814

Age	Gender
31.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.335	Neutral
00:00:46.741	Angry
00:00:48.077	Neutral
00:01:12.264	Sad
00:01:13.451	Neutral
00:01:17.309	Sad
00:01:21.612	Neutral
00:02:03.606	Sad
00:02:04.941	Neutral
00:02:30.019	Sad
00:02:31.651	Neutral
00:02:33.580	Sad
00:02:46.786	Neutral
00:02:50.645	Sad
00:02:53.315	Neutral
00:03:10.083	Angry
00:03:15.870	Neutral
00:03:22.103	Sad
00:03:22.993	Neutral
00:03:33.825	Sad
00:03:36.051	Neutral
00:03:37.683	Sad
00:03:38.425	Neutral
00:04:20.122	Sad
00:04:21.457	Neutral
00:05:05.973	Sad
00:05:11.167	Neutral
00:05:16.509	Sad
00:05:19.328	Neutral
00:05:21.257	Sad
00:05:23.780	Neutral
00:05:24.670	Sad
00:05:26.006	Neutral
00:05:32.386	Sad
00:05:33.573	Neutral
00:05:38.322	Sad
00:05:39.657	Neutral
00:05:48.264	Sad
00:05:49.451	Neutral
00:05:50.193	Sad
00:05:50.935	Neutral
00:06:38.270	Sad
00:06:40.051	Neutral
00:06:43.167	Sad
00:06:43.909	Neutral
00:06:48.657	Sad
00:06:51.180	Neutral
00:06:53.999	Unknown
00:06:54.593	Neutral
00:06:55.335	Sad
00:06:56.373	Neutral
00:08:55.380	Sad
00:08:56.270	Neutral
00:09:14.225	Sad
00:09:16.599	Neutral
00:09:21.347	Sad
00:09:24.167	Neutral
00:09:28.470	Sad
00:09:29.212	Neutral
00:09:35.741	Sad
00:09:36.928	Neutral
00:09:49.689	Angry
00:09:50.431	Neutral
00:10:23.076	Sad
00:10:25.005	Neutral
00:10:48.599	Sad
00:10:50.825	Neutral
00:10:58.986	Sad
00:11:01.805	Neutral
00:11:09.373	Sad
00:11:10.412	Neutral
00:13:28.263	Sad
00:13:29.302	Neutral
00:13:38.057	Angry
00:13:39.541	Neutral
00:14:51.360	Sad
00:14:52.696	Neutral
00:14:53.734	Sad
00:15:08.721	Neutral
00:15:09.463	Sad
00:15:15.102	Neutral
00:15:15.992	Sad
00:15:21.483	Neutral
00:17:08.470	Angry
00:17:10.695	Neutral
00:17:37.257	Angry
00:17:40.966	Unknown
00:17:42.895	Neutral
00:17:46.160	Angry
00:17:47.495	Neutral
00:17:49.424	Angry
00:17:51.057	Neutral
00:17:52.837	Angry
00:17:54.915	Neutral
00:17:56.844	Angry
00:18:00.405	Neutral
00:18:05.450	Angry
00:18:07.083	Neutral
00:18:08.270	Angry
00:18:09.012	Neutral
00:18:16.282	Angry
00:18:20.289	Neutral
00:18:21.773	Angry
00:18:24.592	Neutral
00:18:25.482	Angry
00:18:27.263	Neutral
00:18:33.347	Angry
00:18:34.237	Neutral
00:18:37.947	Unknown
00:18:38.689	Neutral
00:18:47.889	Angry
00:18:57.831	Neutral
00:18:58.870	Angry
00:19:02.282	Neutral
00:19:09.702	Angry
00:19:12.670	Neutral
00:19:18.308	Unknown
00:19:21.276	Neutral
00:19:22.166	Angry
00:19:24.837	Sad
00:19:27.063	Angry
00:19:33.147	Neutral
00:19:33.889	Sad
00:19:36.708	Angry
00:19:40.418	Neutral
00:19:46.205	Angry
00:19:47.095	Neutral
00:20:12.470	END
