Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/18/2022 09:41:09.938
Filename	C:\Charles-Pension\Session-11112022\14-11\PC3-14-11-2022-15-40-39.mp4
Frame rate	7.127638843

Age	Gender
20.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.262	Neutral
00:00:11.925	Unknown
00:00:13.188	Neutral
00:00:19.782	Unknown
00:00:22.447	Neutral
00:00:25.113	Unknown
00:00:36.197	Neutral
00:00:49.244	Unknown
00:00:52.612	Neutral
00:00:53.453	Unknown
00:01:14.779	Sad
00:01:16.883	Unknown
00:01:57.991	Neutral
00:02:01.358	Unknown
00:02:07.672	Neutral
00:02:13.845	Sad
00:02:15.107	Neutral
00:02:18.054	Unknown
00:02:33.487	Neutral
00:02:34.469	Unknown
00:02:40.221	Neutral
00:02:41.624	Sad
00:02:42.325	Neutral
00:02:44.290	Unknown
00:02:50.322	Neutral
00:02:59.021	Unknown
00:03:01.546	Neutral
00:03:12.209	Unknown
00:03:15.997	Neutral
00:03:19.364	Unknown
00:03:31.570	Neutral
00:03:32.412	Unknown
00:03:33.534	Neutral
00:03:35.358	Unknown
00:03:48.406	Neutral
00:03:50.370	Unknown
00:03:52.335	Neutral
00:03:54.158	Unknown
00:03:55.702	Neutral
00:04:03.138	Unknown
00:04:03.979	Neutral
00:04:11.135	Unknown
00:04:12.538	Neutral
00:04:13.660	Unknown
00:04:14.361	Neutral
00:04:22.358	Unknown
00:04:27.970	Neutral
00:04:43.403	Unknown
00:04:45.929	Neutral
00:04:57.293	Unknown
00:05:12.866	Neutral
00:05:13.568	Unknown
00:05:18.338	Happy
00:05:20.021	Unknown
00:06:42.657	Neutral
00:06:43.499	Unknown
00:08:02.067	Neutral
00:08:05.434	Unknown
00:08:09.222	Neutral
00:08:26.198	Unknown
00:09:02.535	Neutral
00:09:03.237	Unknown
00:09:07.025	Neutral
00:09:08.147	Unknown
00:09:36.909	Neutral
00:09:38.031	Unknown
00:09:41.539	Neutral
00:09:42.521	Unknown
00:11:42.757	Neutral
00:11:43.458	Unknown
00:12:35.509	Neutral
00:12:36.351	Unknown
00:12:57.676	Neutral
00:13:04.832	Unknown
00:13:22.229	Neutral
00:13:23.632	Unknown
00:13:24.754	Neutral
00:13:25.456	Unknown
00:14:26.345	Neutral
00:14:29.712	Unknown
00:14:35.044	Neutral
00:14:44.163	Unknown
00:14:48.372	Neutral
00:14:49.635	Unknown
00:14:51.178	Neutral
00:14:52.020	Unknown
00:15:05.348	Neutral
00:15:06.611	Unknown
00:15:07.313	Neutral
00:15:08.575	Unknown
00:15:33.128	Neutral
00:15:37.757	Unknown
00:15:40.002	Neutral
00:15:51.787	Unknown
00:15:54.172	Neutral
00:15:56.838	Unknown
00:15:57.680	Neutral
00:16:00.626	Unknown
00:16:01.328	Happy
00:16:02.590	Unknown
00:17:05.585	Neutral
00:17:06.286	Unknown
00:17:09.373	Neutral
00:17:27.612	Unknown
00:17:37.152	Neutral
00:17:38.415	Unknown
00:17:41.220	Neutral
00:17:43.044	Unknown
00:17:43.746	Neutral
00:17:46.973	Unknown
00:17:47.815	Neutral
00:17:48.797	Unknown
00:17:53.146	Neutral
00:17:56.653	Unknown
00:18:12.647	Neutral
00:18:19.803	Unknown
00:18:20.504	Happy
00:18:21.346	Unknown
00:18:22.749	Happy
00:18:33.973	Neutral
00:18:38.743	Happy
00:18:41.409	Neutral
00:18:45.057	Unknown
00:18:57.543	Neutral
00:18:58.665	Unknown
00:19:13.958	Neutral
00:19:14.940	Happy
00:19:16.063	Unknown
00:19:16.764	Neutral
00:19:17.746	Unknown
00:19:27.988	Happy
00:19:40.054	Unknown
00:19:41.737	Happy
00:19:42.439	Unknown
00:19:49.033	Happy
00:19:52.681	Unknown
00:19:53.522	Happy
00:19:54.364	Unknown
00:19:56.328	Happy
00:19:57.170	Unknown
00:20:03.484	Happy
00:20:04.185	Unknown
00:20:04.887	Happy
00:20:09.657	Unknown
00:20:20.460	Happy
00:20:21.161	Unknown
00:20:26.773	Happy
00:20:27.615	Unknown
00:20:31.263	Neutral
00:20:35.893	Unknown
00:20:37.997	Neutral
00:20:40.102	Unknown
00:21:25.699	Neutral
00:21:30.188	Unknown
00:21:38.185	Neutral
00:21:41.833	Unknown
00:21:43.517	Neutral
00:21:44.359	Unknown
00:21:46.042	Neutral
00:21:49.830	Unknown
00:21:55.021	Neutral
00:22:00.072	Angry
00:22:01.615	Neutral
00:22:02.317	Happy
00:22:03.860	Unknown
00:22:11.997	Neutral
00:22:15.785	Happy
00:22:16.908	Unknown
00:22:18.451	Neutral
00:22:20.696	Happy
00:22:22.941	Neutral
00:22:23.923	Unknown
00:22:31.078	Neutral
00:22:36.971	Unknown
00:22:37.672	Neutral
00:22:38.514	Unknown
00:22:39.496	Neutral
00:22:42.442	Unknown
00:22:43.144	Neutral
00:22:46.792	Unknown
00:22:52.403	Neutral
00:22:56.472	Unknown
00:22:57.314	Neutral
00:22:58.998	Unknown
00:23:55.819	Neutral
00:23:57.081	Unknown
00:24:03.395	Neutral
00:24:07.604	Unknown
00:24:08.165	Neutral
00:24:11.813	Unknown
00:24:15.180	Happy
00:24:16.302	Neutral
00:24:17.004	Unknown
00:24:17.705	Neutral
00:24:19.249	Unknown
00:24:19.950	Neutral
00:24:20.792	Unknown
00:24:23.457	Neutral
00:24:24.720	Unknown
00:24:48.711	Neutral
00:24:49.834	Unknown
00:24:51.377	Neutral
00:24:52.640	Unknown
00:24:58.673	Neutral
00:24:59.514	Unknown
00:25:44.270	Neutral
00:25:45.111	Unknown
00:26:23.834	Neutral
00:26:25.097	Unknown
00:26:52.876	Happy
00:26:53.577	Unknown
00:27:23.882	Neutral
00:27:24.724	Unknown
00:27:27.249	Neutral
00:27:27.951	Unknown
00:27:29.915	Neutral
00:27:32.019	Unknown
00:27:32.861	Neutral
00:27:37.491	Unknown
00:27:38.333	Neutral
00:27:40.157	Unknown
00:27:43.524	Neutral
00:28:03.025	Sad
00:28:04.148	Neutral
00:28:15.652	Sad
00:28:16.494	Neutral
00:28:17.336	Sad
00:28:18.318	Neutral
00:28:22.667	Sad
00:28:23.509	Neutral
00:28:26.175	Unknown
00:28:28.840	Neutral
00:28:39.784	Unknown
00:28:47.219	Neutral
00:28:56.058	Unknown
00:28:59.706	Neutral
00:29:00.828	Unknown
00:29:02.372	Neutral
00:29:12.754	Unknown
00:29:26.643	Neutral
00:29:28.748	Unknown
00:29:32.255	Neutral
00:29:33.237	Unknown
00:29:35.202	Happy
00:29:36.043	Unknown
00:29:49.091	Neutral
00:30:03.402	Sad
00:30:04.103	Neutral
00:30:14.906	Sad
00:30:16.029	Neutral
00:30:34.548	Unknown
00:30:37.775	Neutral
00:30:39.178	Unknown
00:30:40.862	Neutral
00:30:47.596	Unknown
00:30:48.297	Neutral
00:30:55.593	Unknown
00:31:05.694	Neutral
00:31:07.939	Unknown
00:31:16.077	Neutral
00:31:23.653	Unknown
00:31:24.354	Neutral
00:31:27.160	Sad
00:31:30.106	Unknown
00:31:31.369	Neutral
00:31:36.841	Sad
00:31:38.384	Unknown
00:31:41.050	Neutral
00:31:43.996	Unknown
00:31:47.504	Neutral
00:31:49.468	Unknown
