Video analysis state log

Face Model	General
Calibration	Continuous
Start time	11/18/2022 09:59:30.902
Filename	C:\Charles-Pension\Session-11112022\14-11\PC6-14-11-2022-15-41-16.mp4
Frame rate	6.559929610

Age	Gender
19.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:02.591	Neutral
00:00:04.115	Unknown
00:00:15.244	Neutral
00:01:02.805	Unknown
00:01:03.872	Neutral
00:01:49.909	Unknown
00:01:52.043	Neutral
00:02:28.629	Unknown
00:02:50.428	Neutral
00:03:06.892	Sad
00:03:08.569	Unknown
00:03:10.245	Neutral
00:04:23.722	Sad
00:04:24.484	Neutral
00:04:32.259	Unknown
00:04:33.173	Neutral
00:05:46.192	Unknown
00:05:51.375	Neutral
00:06:06.467	Unknown
00:06:07.381	Neutral
00:06:48.236	Unknown
00:06:52.047	Neutral
00:07:55.309	Unknown
00:07:56.072	Neutral
00:07:58.053	Unknown
00:08:00.035	Neutral
00:08:02.169	Unknown
00:08:04.456	Neutral
00:08:09.334	Unknown
00:08:10.249	Neutral
00:08:12.383	Unknown
00:08:16.651	Neutral
00:08:18.023	Unknown
00:08:20.462	Neutral
00:08:21.529	Unknown
00:08:23.206	Neutral
00:08:29.304	Unknown
00:08:32.962	Neutral
00:08:35.859	Unknown
00:08:41.194	Neutral
00:08:49.273	Unknown
00:08:50.036	Neutral
00:09:01.164	Unknown
00:09:01.926	Neutral
00:09:02.841	Unknown
00:09:03.603	Neutral
00:09:06.957	Unknown
00:09:07.871	Neutral
00:09:18.237	Unknown
00:09:21.591	Neutral
00:09:24.182	Unknown
00:09:25.554	Neutral
00:10:28.817	Unknown
00:10:29.579	Neutral
00:12:38.697	Unknown
00:12:41.593	Neutral
00:12:47.081	Unknown
00:12:49.063	Neutral
00:13:20.465	Sad
00:13:21.380	Neutral
00:13:42.112	Unknown
00:13:45.008	Neutral
00:13:50.649	Unknown
00:13:52.630	Neutral
00:13:54.765	Unknown
00:14:05.740	Neutral
00:14:06.502	Unknown
00:14:15.649	Neutral
00:14:22.966	Unknown
00:14:27.234	Neutral
00:14:27.997	Unknown
00:14:28.911	Neutral
00:14:31.960	Unknown
00:14:34.399	Neutral
00:14:35.771	Unknown
00:14:39.887	Neutral
00:14:41.716	Unknown
00:14:48.271	Neutral
00:14:49.491	Unknown
00:14:50.558	Neutral
00:14:53.759	Unknown
00:14:54.521	Neutral
00:14:58.332	Unknown
00:15:02.601	Neutral
00:15:03.515	Unknown
00:15:05.649	Neutral
00:15:12.662	Unknown
00:15:16.168	Neutral
00:15:28.211	Unknown
00:15:41.321	Neutral
00:15:43.302	Unknown
00:15:44.979	Neutral
00:15:46.351	Unknown
00:15:49.705	Neutral
00:15:50.619	Unknown
00:15:52.601	Neutral
00:15:59.613	Unknown
00:16:03.882	Neutral
00:16:05.406	Unknown
00:16:06.168	Neutral
00:16:07.845	Unknown
00:16:12.266	Neutral
00:16:13.181	Unknown
00:16:24.766	Neutral
00:16:26.291	Unknown
00:16:28.120	Neutral
00:16:28.882	Unknown
00:16:35.589	Neutral
00:16:38.181	Unknown
00:16:48.852	Neutral
00:16:52.815	Unknown
00:16:53.577	Neutral
00:16:54.645	Unknown
00:16:58.913	Neutral
00:17:10.346	Unknown
00:17:16.901	Neutral
00:17:21.779	Unknown
00:17:39.919	Neutral
00:17:40.682	Unknown
00:17:44.645	Neutral
00:17:55.926	Unknown
00:17:58.670	Neutral
00:17:59.432	Unknown
00:18:01.261	Neutral
00:18:04.157	Unknown
00:18:16.962	Neutral
00:18:19.706	Unknown
00:18:20.774	Neutral
00:18:21.993	Unknown
00:18:27.938	Neutral
00:18:33.274	Unknown
00:18:34.493	Neutral
00:19:22.664	Unknown
00:19:23.427	Neutral
00:19:38.518	Unknown
00:19:40.500	Neutral
00:19:47.055	Sad
00:19:47.817	Neutral
00:19:49.189	Unknown
00:19:51.018	Neutral
00:20:34.007	Unknown
00:20:34.769	Neutral
00:20:37.513	Unknown
00:20:40.714	Neutral
00:21:21.111	Sad
00:21:21.873	Neutral
