Video analysis state log

Face Model	General
Calibration	Continuous
Start time	1/6/2023 23:22:11.867
Filename	C:\Charles-Pension\Session-11212022\22-11\PC6-22-11-2022-16-01-53.mp4
Frame rate	6.525632194

Age	Gender
21.000000000	Female


Video Time	Dominant Expression
00:00:00.000	Unknown
00:00:01.379	Neutral
00:02:11.021	Sad
00:02:11.787	Neutral
00:02:15.619	Unknown
00:02:16.232	Neutral
00:02:17.151	Sad
00:02:20.829	Neutral
00:02:21.595	Sad
00:02:34.621	Neutral
00:02:36.153	Sad
00:02:37.685	Neutral
00:02:51.324	Sad
00:02:52.243	Neutral
00:03:39.289	Sad
00:03:40.055	Neutral
00:04:04.114	Sad
00:04:07.638	Neutral
00:04:33.076	Sad
00:04:33.996	Neutral
00:05:05.564	Sad
00:05:09.395	Neutral
00:05:11.080	Sad
00:05:15.678	Neutral
00:05:19.202	Sad
00:05:19.968	Neutral
00:05:21.654	Sad
00:05:22.727	Neutral
00:05:23.953	Sad
00:05:25.332	Neutral
00:05:26.098	Sad
00:05:26.864	Neutral
00:05:28.244	Sad
00:05:29.776	Unknown
00:05:31.308	Neutral
00:05:32.228	Sad
00:05:33.914	Neutral
00:05:34.680	Sad
00:05:37.438	Neutral
00:05:44.640	Sad
00:05:48.471	Neutral
00:06:18.507	Sad
00:06:20.806	Neutral
00:06:49.768	Sad
00:06:50.534	Neutral
00:08:10.220	Sad
00:08:10.986	Neutral
00:08:15.430	Sad
00:08:18.189	Neutral
00:08:29.375	Sad
00:08:32.287	Neutral
00:08:43.933	Sad
00:08:49.297	Neutral
00:08:50.676	Sad
00:08:51.442	Neutral
00:08:58.338	Sad
00:08:59.258	Neutral
00:12:27.054	Sad
00:12:27.820	Neutral
00:14:17.234	Sad
00:14:37.616	Neutral
00:14:39.301	Sad
00:14:40.067	Neutral
00:14:44.358	Sad
00:14:45.431	Neutral
00:14:47.730	Sad
00:14:49.875	Unknown
00:14:51.407	Neutral
00:14:58.610	Sad
00:15:00.449	Neutral
00:15:28.492	Sad
00:15:29.258	Neutral
00:15:51.631	Sad
00:15:57.914	Neutral
00:17:33.691	Sad
00:17:34.457	Neutral
00:18:09.549	Sad
00:18:10.469	Neutral
00:18:22.421	Sad
00:18:25.486	Neutral
00:18:29.624	Sad
00:18:48.473	Neutral
00:18:52.610	Sad
00:18:53.376	Neutral
00:18:56.288	Sad
00:18:57.514	Neutral
00:18:58.587	Sad
00:19:01.958	Neutral
00:19:25.710	Sad
00:19:26.936	Neutral
00:19:32.913	Sad
00:19:33.832	Neutral
00:19:44.866	Unknown
00:19:46.245	Sad
00:19:51.761	Neutral
00:19:53.294	Sad
00:20:01.722	Neutral
00:21:11.600	Sad
00:21:12.520	Neutral
00:21:20.795	Sad
00:21:23.400	Neutral
00:21:57.726	Sad
00:22:05.695	Neutral
00:22:42.013	Sad
00:22:44.159	Neutral
00:22:45.231	Sad
00:23:01.015	Neutral
00:23:04.080	Sad
00:23:13.734	Neutral
00:23:15.420	Sad
00:23:16.646	Neutral
00:23:17.565	Sad
00:23:20.783	Neutral
00:23:33.502	Sad
00:23:35.801	Neutral
00:23:49.593	Sad
00:23:50.512	Neutral
00:24:08.442	Sad
00:24:09.361	Neutral
00:24:13.499	Sad
00:24:19.015	Neutral
00:24:29.436	Unknown
00:24:31.581	Neutral
00:24:35.872	Sad
00:24:36.638	Neutral
00:26:30.343	Sad
00:26:44.748	Neutral
00:27:44.053	Sad
00:27:44.972	Neutral
00:28:29.106	Happy
00:28:32.477	Neutral
00:30:40.587	Sad
00:30:41.354	Neutral
00:31:06.332	Sad
00:31:07.405	Neutral
00:31:28.092	Sad
00:31:29.625	Neutral
00:31:48.780	Sad
00:31:57.055	Neutral
00:32:02.725	Sad
00:32:04.258	Neutral
00:32:10.081	Sad
00:32:10.847	Neutral
00:32:18.356	Sad
00:32:19.582	Neutral
00:32:21.727	Sad
00:32:23.719	Neutral
00:32:31.535	Sad
00:32:35.212	Neutral
00:32:37.205	Sad
00:32:38.277	Neutral
00:32:43.641	Sad
00:32:44.407	Neutral
00:33:03.256	Sad
00:33:04.328	Neutral
00:33:05.707	Sad
00:33:06.627	Neutral
00:33:09.845	Sad
00:33:10.611	Neutral
00:33:17.047	Sad
00:33:18.120	Neutral
00:33:19.959	Sad
00:33:21.032	Neutral
00:33:37.735	Sad
00:33:40.034	Neutral
00:33:51.987	Sad
00:33:53.212	Neutral
00:34:31.216	Sad
00:34:31.983	Neutral
00:35:00.639	Sad
00:35:05.543	Neutral
00:35:06.462	Sad
00:35:16.729	Neutral
00:35:19.028	Sad
00:35:22.093	Neutral
00:35:37.417	Unknown
00:35:40.482	Neutral
00:35:41.401	Unknown
00:40:19.995	END
